Capacity of Flows : ,23988
Size of IBLT : ,31064
Number of BF Hash Functions : ,7,Size of BF : ,229929
Epoch name,noOfMalFlows,totalBenignFlows,all_decodable_count,all_decodable_percent,all_undecodable_count,all_undecodable_percent,benign_decodable_count,benign_decodable_percent,benign_undecodable_count,benign_undecodable_percent,purecell_ben_collision,purecell_mal_collision,purecell_all_collision,completely_colliding_flows,completely_colliding_mal_flows,completely_colliding_ben_flows,non_colliding_flows,non_colliding_mal_flows,non_colliding_ben_flows,collisions_by_benignflows,collisions_by_maliciousflows,collisions_by_allflows,cells_occupied_epochend,cells_occupied_epochend_percent,cells_occupied_decodeend,cells_occupied_decodeend_percent,purecell_count_before_decode,purecell_count_after_decode,no_of_benign_flows_classified_as_old,no_of_benign_flows_classified_as_new,no_of_malicious_flows_classified_as_old,no_of_malicious_flows_classified_as_new,total_flows_classified_as_old,total_flows_classified_as_new,catergory_of_flows,Pollution ?,pre_mit_decodable,pre_mit_undecodable,pre_mit_decodable_percent,pre_mit_undecodable_percent,NumberofSampledFlows,Sampled Flows after nonMitigated SD,Flows used for mitigation
_00179_20180315130150,141,23542,23659,99.89866148714268,24,0.10133851285732381,23518,99.89805454082065,24,0.10194545917933905,24999,50,25049,8878,0,8878,1924,96,1828,64977,53,65030,29606,95.30646407416945,0,0.0,4557,0,24,23518,0,141,24,23659,NORMAL,No,0,0,0.0,0.0,8878,0,0
_00003_20180315130100,143,23858,23964,99.8458397566768,37,0.15416024332319486,23821,99.84491575152988,37,0.15508424847011484,25250,53,25303,9098,0,9098,1907,95,1812,66153,56,66209,29647,95.43844965233068,0,0.0,4344,0,37,23821,0,143,37,23964,NORMAL,No,10974,13027,45.72309487104704,54.276905128952954,9098,6428,28
_00036_20180315130110,143,23864,23966,99.82921647852709,41,0.17078352147290374,23823,99.82819309420047,41,0.17180690579953067,25249,61,25310,9092,0,9092,1939,88,1851,66166,63,66229,29635,95.39981972701518,0,0.0,4325,0,41,23823,0,143,41,23966,NORMAL,No,11427,12580,47.59861707002124,52.40138292997876,9092,6503,25
_00158_20180315130144,142,23698,23804,99.8489932885906,36,0.15100671140939598,23662,99.84808844628239,36,0.15191155371761328,25072,60,25132,9061,0,9061,1978,88,1890,65613,64,65677,29539,95.09078032449138,0,0.0,4407,0,36,23662,0,142,36,23804,NORMAL,No,0,0,0.0,0.0,9061,0,0
_00109_20180315130130,143,23841,23946,99.84156104069379,38,0.15843895930620414,23803,99.84061071263788,38,0.1593892873621073,25143,42,25185,9169,0,9169,1930,108,1822,66105,44,66149,29635,95.39981972701518,0,0.0,4450,0,38,23803,0,143,38,23946,NORMAL,No,11929,12055,49.7373248832555,50.26267511674449,9169,6259,21
_00164_20180315130145,143,23953,24066,99.87549800796812,30,0.12450199203187251,23923,99.87475472800902,30,0.12524527199098234,25179,37,25216,9303,0,9303,1942,104,1838,66628,42,66670,29594,95.26783414885398,0,0.0,4378,0,30,23923,0,143,30,24066,NORMAL,No,11297,12799,46.88330013280213,53.116699867197866,9303,7161,152
_00145_20180315130140,142,23753,23856,99.83678593848086,39,0.16321406151914628,23714,99.83581021344672,39,0.16418978655327748,25117,46,25163,9048,0,9048,1914,103,1811,65704,48,65752,29672,95.51892866340458,0,0.0,4509,0,39,23714,0,142,39,23856,NORMAL,No,0,0,0.0,0.0,9048,0,0
_00197_20180315130155,141,23665,23762,99.81517264555154,44,0.18482735444845838,23621,99.81407141347982,44,0.1859285865201775,25094,42,25136,8965,0,8965,1921,101,1820,65423,47,65470,29578,95.21632758176668,0,0.0,4442,0,44,23621,0,141,44,23762,NORMAL,No,0,0,0.0,0.0,8965,0,0
_00168_20180315130147,145,24219,24324,99.8358233459202,40,0.16417665407978985,24179,99.83484041455057,40,0.1651595854494405,25456,58,25514,9423,0,9423,1889,96,1793,67509,62,67571,29725,95.68954416688128,0,0.0,4211,0,40,24179,0,145,40,24324,SPIKE,No,11654,12710,47.832868166146774,52.16713183385323,9423,7613,391
_00015_20180315130104,145,24315,24415,99.81602616516761,45,0.1839738348323794,24270,99.8149290561382,45,0.1850709438618137,25378,33,25411,9551,0,9551,1968,113,1855,67914,36,67950,29710,95.64125676023693,0,0.0,4299,0,45,24270,0,145,45,24415,SPIKE,No,12048,12412,49.25592804578904,50.74407195421096,9551,7665,336
