Capacity of Flows : ,23988
Size of IBLT : ,31064
Number of BF Hash Functions : ,7,Size of BF : ,229929
Epoch name,noOfMalFlows,totalBenignFlows,all_decodable_count,all_decodable_percent,all_undecodable_count,all_undecodable_percent,benign_decodable_count,benign_decodable_percent,benign_undecodable_count,benign_undecodable_percent,purecell_ben_collision,purecell_mal_collision,purecell_all_collision,completely_colliding_flows,completely_colliding_mal_flows,completely_colliding_ben_flows,non_colliding_flows,non_colliding_mal_flows,non_colliding_ben_flows,collisions_by_benignflows,collisions_by_maliciousflows,collisions_by_allflows,cells_occupied_epochend,cells_occupied_epochend_percent,cells_occupied_decodeend,cells_occupied_decodeend_percent,purecell_count_before_decode,purecell_count_after_decode,no_of_benign_flows_classified_as_old,no_of_benign_flows_classified_as_new,no_of_malicious_flows_classified_as_old,no_of_malicious_flows_classified_as_new,total_flows_classified_as_old,total_flows_classified_as_new,catergory_of_flows,Pollution ?,pre_mit_decodable,pre_mit_undecodable,pre_mit_decodable_percent,pre_mit_undecodable_percent,NumberofSampledFlows,Sampled Flows after nonMitigated SD,Flows used for mitigation
_00179_20180315130150,7,23542,23525,99.89808484436706,24,0.10191515563293559,23518,99.89805454082065,24,0.10194545917933905,24966,1,24967,8782,0,8782,1933,6,1927,64493,1,64494,29606,95.30646407416945,0,0.0,4639,0,24,23518,0,7,24,23525,NORMAL,No,0,0,0.0,0.0,8782,0,0
_00003_20180315130100,7,23858,23828,99.84496124031008,37,0.15503875968992248,23821,99.84491575152988,37,0.15508424847011484,25224,0,25224,8990,0,8990,1913,7,1906,65665,0,65665,29647,95.43844965233068,0,0.0,4423,0,37,23821,0,7,37,23828,NORMAL,No,0,0,0.0,0.0,8990,0,0
_00036_20180315130110,7,23864,23831,99.83243265887478,40,0.1675673411252147,23824,99.83238350653704,40,0.16761649346295676,25225,0,25225,8982,0,8982,1943,7,1936,65689,0,65689,29635,95.39981972701518,0,0.0,4410,0,40,23824,0,7,40,23831,NORMAL,No,0,0,0.0,0.0,8982,0,0
_00158_20180315130144,7,23698,23672,99.86078886310905,33,0.13921113689095127,23665,99.86074774242553,33,0.13925225757447887,25070,0,25070,8947,0,8947,1977,7,1970,65149,0,65149,29539,95.09078032449138,0,0.0,4469,0,33,23665,0,7,33,23672,NORMAL,No,0,0,0.0,0.0,8947,0,0
_00109_20180315130130,7,23841,23811,99.8448507212345,37,0.15514927876551493,23804,99.84480516756847,37,0.15519483243152551,25120,0,25120,9053,0,9053,1939,7,1932,65610,0,65610,29634,95.39660056657225,0,0.0,4514,0,37,23804,0,7,37,23811,NORMAL,No,0,0,0.0,0.0,9053,0,0
_00164_20180315130145,7,23953,23931,99.87896494156928,29,0.12103505843071787,23924,99.87892957040872,29,0.12107042959128293,25151,0,25151,9182,0,9182,1954,7,1947,66130,0,66130,29594,95.26783414885398,0,0.0,4443,0,29,23924,0,7,29,23931,NORMAL,No,11231,12729,46.87395659432387,53.12604340567613,9182,6733,21
_00145_20180315130140,7,23753,23722,99.84006734006734,38,0.15993265993265993,23715,99.84002020797374,38,0.15997979202627038,25073,0,25073,8931,0,8931,1920,7,1913,65216,0,65216,29672,95.51892866340458,0,0.0,4599,0,38,23715,0,7,38,23722,NORMAL,No,0,0,0.0,0.0,8931,0,0
_00197_20180315130155,7,23665,23629,99.81835079418723,43,0.1816492058127746,23622,99.81829706317346,43,0.1817029368265371,25061,0,25061,8841,0,8841,1928,7,1921,64939,0,64939,29577,95.21310842132372,0,0.0,4516,0,43,23622,0,7,43,23629,NORMAL,No,0,0,0.0,0.0,8841,0,0
_00168_20180315130147,7,24219,24187,99.8390159332948,39,0.16098406670519277,24180,99.8389694041868,39,0.1610305958132045,25427,1,25428,9303,0,9303,1908,6,1902,67022,1,67023,29725,95.68954416688128,0,0.0,4297,0,39,24180,0,7,39,24187,SPIKE,No,11063,13163,45.66581358870635,54.33418641129365,9303,7276,236
_00015_20180315130104,7,24315,24279,99.82320532850918,43,0.17679467149083133,24272,99.82315443142093,43,0.17684556857906641,25349,0,25349,9421,0,9421,1966,7,1959,67405,0,67405,29711,95.64447592067988,0,0.0,4362,0,43,24272,0,7,43,24279,SPIKE,No,11823,12499,48.6103116520023,51.3896883479977,9421,7304,199
_00170_20180315130147,7,23769,23739,99.84438088829071,37,0.1556191117092867,23732,99.84433505826917,37,0.15566494173082587,25102,0,25102,8945,0,8945,1934,7,1927,65328,0,65328,29628,95.3772856039145,0,0.0,4526,0,37,23732,0,7,37,23739,NORMAL,No,0,0,0.0,0.0,8945,0,0
_00169_20180315130147,7,23952,23919,99.83304812387829,40,0.16695187612170792,23912,99.83299933199733,40,0.16700066800267202,25247,1,25248,9219,0,9219,1955,6,1949,66047,1,66048,29628,95.3772856039145,0,0.0,4380,0,40,23912,0,7,40,23919,NORMAL,No,0,0,0.0,0.0,9219,0,0
_00089_20180315130124,7,24244,24208,99.82268772421756,43,0.17731227578244196,24201,99.82263652862564,43,0.17736347137436065,25449,0,25449,9351,0,9351,1970,7,1963,67127,0,67127,29705,95.62516095802215,0,0.0,4256,0,43,24201,0,7,43,24208,SPIKE,No,11281,12970,46.517669374458784,53.482330625541216,9351,7111,187
_00035_20180315130109,7,24027,23997,99.84605142714487,37,0.1539485728551219,23990,99.8460065759354,37,0.153993424064594,25180,1,25181,9095,0,9095,1880,6,1874,66311,1,66312,29676,95.5318053051764,0,0.0,4495,0,37,23990,0,7,37,23997,SPIKE,No,0,0,0.0,0.0,9095,0,0
_00006_20180315130101,7,23981,23953,99.85409371352343,35,0.1459062864765716,23946,99.85405112380634,35,0.14594887619365332,25259,1,25260,9124,0,9124,1945,6,1939,66170,1,66171,29641,95.41913468967293,0,0.0,4381,0,35,23946,0,7,35,23953,NORMAL,No,11788,12200,49.141237285309316,50.85876271469068,9124,6084,20
_00102_20180315130128,7,23839,23800,99.80709552964858,46,0.19290447035142164,23793,99.80703888585931,46,0.1929611141406938,25135,0,25135,9075,0,9075,1902,7,1895,65621,0,65621,29579,95.21954674220963,0,0.0,4444,0,46,23793,0,7,46,23800,NORMAL,No,0,0,0.0,0.0,9075,0,0
_00053_20180315130114,7,24129,24105,99.8715611534637,31,0.12843884653629434,24098,99.87152389241162,31,0.12847610758837913,25435,0,25435,9376,0,9376,1966,7,1959,66753,0,66753,29667,95.5028328611898,0,0.0,4232,0,31,24098,0,7,31,24105,SPIKE,No,11772,12364,48.773616175008286,51.226383824991714,9376,7080,165
_00195_20180315130154,7,24158,24121,99.81791847713636,44,0.1820815228636458,24114,99.8178657173607,44,0.18213428263929135,25329,0,25329,9259,0,9259,1944,7,1937,66869,0,66869,29615,95.33543651815607,0,0.0,4286,0,44,24114,0,7,44,24121,SPIKE,No,11125,13040,46.037657769501344,53.96234223049865,9259,6925,86
_00094_20180315130126,7,24090,24059,99.84230402124746,38,0.15769597875254182,24052,99.84225819842258,38,0.15774180157741802,25347,0,25347,9202,0,9202,1926,7,1919,66568,0,66568,29668,95.50605202163275,0,0.0,4321,0,38,24052,0,7,38,24059,SPIKE,No,11393,12704,47.279744366518656,52.72025563348135,9202,6731,70
_00111_20180315130131,7,23913,23888,99.86622073578594,32,0.13377926421404682,23881,99.86618157487558,32,0.1338184251244093,25224,0,25224,9141,0,9141,1931,7,1924,65953,0,65953,29599,95.28392995106876,0,0.0,4375,0,32,23881,0,7,32,23888,NORMAL,No,0,0,0.0,0.0,9141,0,0
_00148_20180315130141,7,23794,23760,99.82773833032226,41,0.17226166967774462,23753,99.82768765234933,41,0.17231234765066825,25170,0,25170,8930,0,8930,1955,7,1948,65447,0,65447,29593,95.26461498841103,0,0.0,4423,0,41,23753,0,7,41,23760,NORMAL,No,0,0,0.0,0.0,8930,0,0
_00070_20180315130119,7,23683,23651,99.83537357534826,39,0.16462642465175178,23644,99.83532491660685,39,0.1646750833931512,25139,1,25140,8978,0,8978,1925,6,1919,65025,1,65026,29578,95.21632758176668,0,0.0,4438,0,39,23644,0,7,39,23651,NORMAL,No,0,0,0.0,0.0,8978,0,0
_00163_20180315130145,7,23578,23560,99.8940004239983,25,0.10599957600169599,23553,99.89396895410977,25,0.10603104589023667,25013,0,25013,8804,0,8804,1944,7,1937,64655,0,64655,29585,95.23886170486738,0,0.0,4572,0,25,23553,0,7,25,23560,NORMAL,No,0,0,0.0,0.0,8804,0,0
_00210_20180315130158,7,23865,23824,99.79892761394102,48,0.20107238605898123,23817,99.79886863607794,48,0.2011313639220616,25298,0,25298,9010,0,9010,1941,7,1934,65630,0,65630,29666,95.49961370074685,0,0.0,4368,0,48,23817,0,7,48,23824,NORMAL,No,0,0,0.0,0.0,9010,0,0
_00121_20180315130133,7,24174,24135,99.80976799966916,46,0.19023200033083826,24128,99.80971291470175,46,0.19028708529825433,25330,0,25330,9221,0,9221,1926,7,1919,66845,0,66845,29695,95.59296935359258,0,0.0,4365,0,46,24128,0,7,46,24135,SPIKE,No,11576,12605,47.872296431082255,52.12770356891775,9221,6871,120
_00182_20180315130150,7,23934,23903,99.84127647132534,38,0.15872352867465855,23896,99.84123004930224,38,0.15876995069775215,25183,0,25183,9047,0,9047,1904,7,1897,65983,0,65983,29629,95.38050476435745,0,0.0,4446,0,38,23896,0,7,38,23903,NORMAL,No,0,0,0.0,0.0,9047,0,0
_00090_20180315130125,7,23473,23448,99.86371379897786,32,0.1362862010221465,23441,99.86367315639245,32,0.1363268436075491,24999,0,24999,8747,0,8747,1980,7,1973,64169,0,64169,29623,95.36118980169972,0,0.0,4624,0,32,23441,0,7,32,23448,NORMAL,No,0,0,0.0,0.0,8747,0,0
_00051_20180315130114,7,23879,23853,99.86184375784978,33,0.13815624215021352,23846,99.86180325809289,33,0.13819674190711503,25242,0,25242,8980,0,8980,1889,7,1882,65754,0,65754,29658,95.4738604172032,0,0.0,4416,0,33,23846,0,7,33,23853,NORMAL,No,0,0,0.0,0.0,8980,0,0
_00143_20180315130140,7,23760,23733,99.85694450288214,34,0.14305549711785248,23726,99.85690235690235,34,0.1430976430976431,25152,0,25152,8990,0,8990,1939,7,1932,65320,0,65320,29612,95.3257790368272,0,0.0,4460,0,34,23726,0,7,34,23733,NORMAL,No,0,0,0.0,0.0,8990,0,0
_00207_20180315130157,7,24048,24016,99.83787154437746,39,0.1621284556225317,24009,99.83782435129741,39,0.1621756487025948,25323,0,25323,9196,0,9196,1923,7,1916,66383,0,66383,29681,95.5479011073912,0,0.0,4358,0,39,24009,0,7,39,24016,SPIKE,No,0,0,0.0,0.0,9196,0,0
