Capacity of Flows : ,23988
Size of IBLT : ,31064
Number of BF Hash Functions : ,7,Size of BF : ,229929
Epoch name,noOfMalFlows,totalBenignFlows,all_decodable_count,all_decodable_percent,all_undecodable_count,all_undecodable_percent,benign_decodable_count,benign_decodable_percent,benign_undecodable_count,benign_undecodable_percent,purecell_ben_collision,purecell_mal_collision,purecell_all_collision,completely_colliding_flows,completely_colliding_mal_flows,completely_colliding_ben_flows,non_colliding_flows,non_colliding_mal_flows,non_colliding_ben_flows,collisions_by_benignflows,collisions_by_maliciousflows,collisions_by_allflows,cells_occupied_epochend,cells_occupied_epochend_percent,cells_occupied_decodeend,cells_occupied_decodeend_percent,purecell_count_before_decode,purecell_count_after_decode,no_of_benign_flows_classified_as_old,no_of_benign_flows_classified_as_new,no_of_malicious_flows_classified_as_old,no_of_malicious_flows_classified_as_new,total_flows_classified_as_old,total_flows_classified_as_new,catergory_of_flows,Pollution ?,pre_mit_decodable,pre_mit_undecodable,pre_mit_decodable_percent,pre_mit_undecodable_percent,NumberofSampledFlows,Sampled Flows after nonMitigated SD,Flows used for mitigation
_00179_20180315130150,14,23542,23532,99.8981151299032,24,0.10188487009679062,23518,99.89805454082065,24,0.10194545917933905,24973,0,24973,8782,0,8782,1930,14,1916,64522,0,64522,29606,95.30646407416945,0,0.0,4633,0,24,23518,0,14,24,23532,NORMAL,No,0,0,0.0,0.0,8782,0,0
_00003_20180315130100,14,23858,23836,99.84919571045576,36,0.15080428954423591,23822,99.84910721770476,36,0.15089278229524689,25221,0,25221,8987,0,8987,1906,14,1892,65697,0,65697,29647,95.43844965233068,0,0.0,4426,0,36,23822,0,14,36,23836,NORMAL,No,0,0,0.0,0.0,8987,0,0
_00036_20180315130110,14,23864,23838,99.83248178239383,40,0.16751821760616467,23824,99.83238350653704,40,0.16761649346295676,25231,0,25231,8989,0,8989,1935,14,1921,65717,0,65717,29635,95.39981972701518,0,0.0,4404,0,40,23824,0,14,40,23838,NORMAL,No,0,0,0.0,0.0,8989,0,0
_00158_20180315130144,14,23698,23679,99.86082995951418,33,0.13917004048582995,23665,99.86074774242553,33,0.13925225757447887,25072,1,25073,8955,0,8955,1981,13,1968,65176,1,65177,29539,95.09078032449138,0,0.0,4466,0,33,23665,0,14,33,23679,NORMAL,No,0,0,0.0,0.0,8955,0,0
_00109_20180315130130,14,23841,23818,99.84489624816601,37,0.15510375183399708,23804,99.84480516756847,37,0.15519483243152551,25120,1,25121,9054,0,9054,1936,13,1923,65637,1,65638,29634,95.39660056657225,0,0.0,4513,0,37,23804,0,14,37,23818,NORMAL,No,0,0,0.0,0.0,9054,0,0
_00164_20180315130145,14,23953,23936,99.87065548462469,31,0.12934451537530772,23922,99.87057988560932,31,0.12942011439068174,25149,2,25151,9189,0,9189,1956,12,1944,66148,2,66150,29594,95.26783414885398,0,0.0,4443,0,31,23922,0,14,31,23936,NORMAL,No,11806,12161,49.25939833938332,50.74060166061668,9189,6745,32
_00145_20180315130140,14,23753,23727,99.83169941515547,40,0.16830058484453234,23713,99.83160021891972,40,0.16839978108028458,25076,0,25076,8938,0,8938,1927,14,1913,65237,0,65237,29671,95.51570950296163,0,0.0,4595,0,40,23713,0,14,40,23727,NORMAL,No,0,0,0.0,0.0,8938,0,0
_00197_20180315130155,14,23665,23636,99.818404493433,43,0.1815955065670003,23622,99.81829706317346,43,0.1817029368265371,25068,1,25069,8851,0,8851,1931,13,1918,64966,1,64967,29577,95.21310842132372,0,0.0,4508,0,43,23622,0,14,43,23636,NORMAL,No,0,0,0.0,0.0,8851,0,0
_00168_20180315130147,14,24219,24194,99.83906243552181,39,0.1609375644781909,24180,99.8389694041868,39,0.1610305958132045,25427,2,25429,9309,0,9309,1908,12,1896,67049,2,67051,29725,95.68954416688128,0,0.0,4296,0,39,24180,0,14,39,24194,SPIKE,No,11633,12600,48.004786860892175,51.99521313910783,9309,7282,218
_00015_20180315130104,14,24315,24286,99.82325619630893,43,0.17674380369106826,24272,99.82315443142093,43,0.17684556857906641,25355,0,25355,9431,0,9431,1975,14,1961,67433,0,67433,29711,95.64447592067988,0,0.0,4356,0,43,24272,0,14,43,24286,SPIKE,No,11640,12689,47.84413662707057,52.155863372929424,9431,7313,199
