Capacity of Flows : ,23988
Size of IBLT : ,31064
Number of BF Hash Functions : ,7,Size of BF : ,229929
Epoch name,noOfMalFlows,totalBenignFlows,all_decodable_count,all_decodable_percent,all_undecodable_count,all_undecodable_percent,benign_decodable_count,benign_decodable_percent,benign_undecodable_count,benign_undecodable_percent,purecell_ben_collision,purecell_mal_collision,purecell_all_collision,completely_colliding_flows,completely_colliding_mal_flows,completely_colliding_ben_flows,non_colliding_flows,non_colliding_mal_flows,non_colliding_ben_flows,collisions_by_benignflows,collisions_by_maliciousflows,collisions_by_allflows,cells_occupied_epochend,cells_occupied_epochend_percent,cells_occupied_decodeend,cells_occupied_decodeend_percent,purecell_count_before_decode,purecell_count_after_decode,no_of_benign_flows_classified_as_old,no_of_benign_flows_classified_as_new,no_of_malicious_flows_classified_as_old,no_of_malicious_flows_classified_as_new,total_flows_classified_as_old,total_flows_classified_as_new,catergory_of_flows,Pollution ?,pre_mit_decodable,pre_mit_undecodable,pre_mit_decodable_percent,pre_mit_undecodable_percent,NumberofSampledFlows,Sampled Flows after nonMitigated SD,Flows used for mitigation
_00179_20180315130150,117,23542,23634,99.89433196669344,25,0.1056680333065641,23517,99.89380681335486,25,0.10619318664514485,25002,31,25033,8848,0,8848,1929,89,1840,64899,31,64930,29606,95.30646407416945,0,0.0,4573,0,25,23517,0,117,25,23634,NORMAL,No,0,0,0.0,0.0,8848,0,0
_00003_20180315130100,119,23858,23940,99.84568544855486,37,0.15431455144513492,23821,99.84491575152988,37,0.15508424847011484,25267,25,25292,9080,0,9080,1901,93,1808,66087,27,66114,29646,95.43523049188771,0,0.0,4354,0,37,23821,0,119,37,23940,NORMAL,No,0,0,0.0,0.0,9080,0,0
_00036_20180315130110,119,23864,23943,99.83321519409581,40,0.16678480590418213,23824,99.83238350653704,40,0.16761649346295676,25240,43,25283,9081,0,9081,1924,82,1842,66092,45,66137,29635,95.39981972701518,0,0.0,4352,0,40,23824,0,119,40,23943,NORMAL,No,0,0,0.0,0.0,9081,0,0
_00158_20180315130144,118,23698,23781,99.85303997312731,35,0.14696002687269064,23663,99.85230821166343,35,0.14769178833656849,25069,57,25126,9038,0,9038,1961,72,1889,65526,59,65585,29539,95.09078032449138,0,0.0,4413,0,35,23663,0,118,35,23781,NORMAL,No,0,0,0.0,0.0,9038,0,0
_00109_20180315130130,119,23841,23923,99.84557595993321,37,0.15442404006677796,23804,99.84480516756847,37,0.15519483243152551,25162,23,25185,9159,0,9159,1927,97,1830,66033,24,66057,29635,95.39981972701518,0,0.0,4450,0,37,23804,0,119,37,23923,NORMAL,No,11485,12475,47.934056761268785,52.065943238731215,9159,6281,20
_00164_20180315130145,119,23953,24042,99.8753738783649,30,0.12462612163509472,23923,99.87475472800902,30,0.12524527199098234,25170,43,25213,9278,0,9278,1940,82,1858,66531,43,66574,29594,95.26783414885398,0,0.0,4381,0,30,23923,0,119,30,24042,NORMAL,No,11912,12160,49.484878697241605,50.515121302758395,9278,7082,153
_00145_20180315130140,118,23753,23830,99.82824347534665,41,0.17175652465334507,23712,99.82739022439272,41,0.1726097756072917,25127,24,25151,9013,0,9013,1909,98,1811,65624,25,65649,29671,95.51570950296163,0,0.0,4520,0,41,23712,0,118,41,23830,NORMAL,No,0,0,0.0,0.0,9013,0,0
_00197_20180315130155,118,23665,23737,99.80658453517218,46,0.1934154648278182,23619,99.80562011409255,46,0.19437988590745828,25094,31,25125,8940,0,8940,1936,89,1847,65339,32,65371,29577,95.21310842132372,0,0.0,4452,0,46,23619,0,118,46,23737,NORMAL,No,0,0,0.0,0.0,8940,0,0
_00168_20180315130147,121,24219,24301,99.83976992604767,39,0.16023007395234182,24180,99.8389694041868,39,0.1610305958132045,25460,35,25495,9412,0,9412,1913,91,1822,67441,38,67479,29725,95.68954416688128,0,0.0,4230,0,39,24180,0,121,39,24301,SPIKE,No,11938,12402,49.046836483155296,50.953163516844704,9412,7541,298
_00015_20180315130104,121,24315,24392,99.81993779669341,44,0.1800622033065968,24271,99.81904174377956,44,0.18095825622044007,25359,48,25407,9518,0,9518,1968,83,1885,67808,48,67856,29712,95.64769508112285,0,0.0,4305,0,44,24271,0,121,44,24392,SPIKE,No,11037,13399,45.166966770338846,54.833033229661154,9518,7563,313
