Capacity of Flows : ,23988
Size of IBLT : ,31064
Number of BF Hash Functions : ,7,Size of BF : ,229929
Epoch name,noOfMalFlows,totalBenignFlows,all_decodable_count,all_decodable_percent,all_undecodable_count,all_undecodable_percent,benign_decodable_count,benign_decodable_percent,benign_undecodable_count,benign_undecodable_percent,purecell_ben_collision,purecell_mal_collision,purecell_all_collision,completely_colliding_flows,completely_colliding_mal_flows,completely_colliding_ben_flows,non_colliding_flows,non_colliding_mal_flows,non_colliding_ben_flows,collisions_by_benignflows,collisions_by_maliciousflows,collisions_by_allflows,cells_occupied_epochend,cells_occupied_epochend_percent,cells_occupied_decodeend,cells_occupied_decodeend_percent,purecell_count_before_decode,purecell_count_after_decode,no_of_benign_flows_classified_as_old,no_of_benign_flows_classified_as_new,no_of_malicious_flows_classified_as_old,no_of_malicious_flows_classified_as_new,total_flows_classified_as_old,total_flows_classified_as_new,catergory_of_flows,Pollution ?,pre_mit_decodable,pre_mit_undecodable,pre_mit_decodable_percent,pre_mit_undecodable_percent,NumberofSampledFlows,Sampled Flows after nonMitigated SD,Flows used for mitigation
_00179_20180315130150,706,23542,24217,99.87215440448696,31,0.127845595513032,23511,99.86832044856003,31,0.13167955143997961,24671,718,25389,9385,21,9364,1897,188,1709,66285,978,67263,29605,95.3032449137265,0,0.0,4216,0,31,23511,0,706,31,24217,NORMAL,No,11111,13137,45.822335862751565,54.177664137248435,9385,7428,266
_00003_20180315130100,715,23858,24526,99.80873316241403,47,0.19126683758596835,23811,99.8030010897812,47,0.19699891021879454,24843,775,25618,9600,37,9563,1901,184,1717,67433,1027,68460,29644,95.4287921710018,0,0.0,4026,0,47,23811,0,715,47,24526,NORMAL,No,11070,13503,45.04944451226957,54.95055548773043,9600,7963,521
_00036_20180315130110,715,23864,24532,99.8087798527198,47,0.19122014728019854,23817,99.80305062018103,47,0.19694937981897417,24857,777,25634,9579,30,9549,1927,189,1738,67462,1031,68493,29635,95.39981972701518,0,0.0,4001,0,47,23817,0,715,47,24532,NORMAL,No,12011,12568,48.866918914520525,51.13308108547947,9579,7881,552
_00158_20180315130144,710,23698,24365,99.82382825303179,43,0.17617174696820714,23655,99.81855008861508,43,0.181449911384927,24729,744,25473,9541,26,9515,1961,188,1773,66917,1003,67920,29540,95.09399948493433,0,0.0,4067,0,43,23655,0,710,43,24365,NORMAL,No,12709,11699,52.0689937725336,47.931006227466405,9541,7807,423
_00109_20180315130130,715,23841,24508,99.8045284248249,48,0.19547157517510994,23793,99.79866616333207,48,0.20133383666792498,24738,747,25485,9646,30,9616,1893,177,1716,67385,1013,68398,29634,95.39660056657225,0,0.0,4149,0,48,23793,0,715,48,24508,NORMAL,No,12773,11783,52.015800618993325,47.98419938100668,9646,7837,519
_00164_20180315130145,718,23953,24632,99.84191966276195,39,0.15808033723805276,23914,99.83718114641172,39,0.16281885358827705,24797,745,25542,9804,28,9776,1950,180,1770,67898,1036,68934,29594,95.26783414885398,0,0.0,4052,0,39,23914,0,718,39,24632,NORMAL,No,11965,12706,48.498236796238494,51.5017632037615,9804,8324,638
_00145_20180315130140,712,23753,24420,99.81606376456162,45,0.18393623543838136,23708,99.81055024628468,45,0.18944975371532016,24764,747,25511,9523,21,9502,1922,187,1735,67000,1007,68007,29673,95.52214782384753,0,0.0,4162,0,45,23708,0,712,45,24420,NORMAL,No,11752,12713,48.03596975270795,51.96403024729205,9523,7698,346
_00197_20180315130155,709,23665,24325,99.7989661114302,49,0.2010338885697875,23616,99.79294316501162,49,0.20705683498837948,24682,759,25441,9470,25,9445,1910,172,1738,66705,1016,67721,29579,95.21954674220963,0,0.0,4138,0,49,23616,0,709,49,24325,NORMAL,No,11354,13020,46.582423894313614,53.41757610568638,9470,7697,456
_00168_20180315130147,726,24219,24894,99.79555021046302,51,0.20444978953698137,24168,99.78942152855196,51,0.21057847144803665,25041,786,25827,9926,36,9890,1894,187,1707,68801,1052,69853,29723,95.68310584599537,0,0.0,3896,0,51,24168,0,726,51,24894,SPIKE,No,11999,12946,48.10182401282822,51.89817598717178,9926,8528,916
_00015_20180315130104,729,24315,24992,99.79236543683118,52,0.2076345631688229,24263,99.78614024264857,52,0.21385975735142915,24934,813,25747,10102,33,10069,1941,159,1782,69158,1100,70258,29710,95.64125676023693,0,0.0,3963,0,52,24263,0,729,52,24992,SPIKE,No,12421,12623,49.596709790768244,50.403290209231756,10102,8749,922
_00170_20180315130147,713,23769,24438,99.82027612123193,44,0.17972387876807452,23725,99.81488493415793,44,0.1851150658420632,24804,725,25529,9590,22,9568,1942,216,1726,67187,938,68125,29627,95.37406644347153,0,0.0,4098,0,44,23725,0,713,44,24438,NORMAL,No,12068,12414,49.2933583857528,50.706641614247204,9590,7798,503
_00169_20180315130147,718,23952,24621,99.8013781921362,49,0.1986218078638022,23903,99.79542418169672,49,0.2045758183032732,24907,761,25668,9840,24,9816,1934,189,1745,67810,1046,68856,29628,95.3772856039145,0,0.0,3960,0,49,23903,0,718,49,24621,NORMAL,No,11852,12818,48.04215646534252,51.95784353465748,9840,8278,628
_00089_20180315130124,727,24244,24918,99.7877537944015,53,0.21224620559849428,24191,99.78138920970136,53,0.2186107902986306,25053,784,25837,10016,35,9981,1949,175,1774,68890,1078,69968,29704,95.6219417975792,0,0.0,3867,0,53,24191,0,727,53,24918,SPIKE,No,12319,12652,49.33322654278964,50.66677345721037,10016,8590,822
_00035_20180315130109,720,24027,24704,99.8262415646341,43,0.17375843536590294,23984,99.82103466933033,43,0.1789653306696633,24771,797,25568,9713,31,9682,1863,171,1692,68076,1065,69141,29675,95.52858614473345,0,0.0,4107,0,43,23984,0,720,43,24704,SPIKE,No,12262,12485,49.549440336202366,50.450559663797634,9713,8127,591
_00006_20180315130101,719,23981,24658,99.82995951417004,42,0.1700404858299595,23939,99.82486134856762,42,0.17513865143238397,24905,753,25658,9789,28,9761,1946,172,1774,67934,1057,68991,29641,95.41913468967293,0,0.0,3983,0,42,23939,0,719,42,24658,NORMAL,No,12471,12229,50.48987854251013,49.51012145748988,9789,8276,656
_00102_20180315130128,715,23839,24499,99.77600390974995,55,0.22399609025006106,23784,99.769285624397,55,0.23071437560300348,24733,771,25504,9692,34,9658,1896,173,1723,67380,1037,68417,29579,95.21954674220963,0,0.0,4075,0,55,23784,0,715,55,24499,NORMAL,No,11496,13058,46.81925551844913,53.18074448155087,9692,8104,577
_00053_20180315130114,723,24129,24812,99.83904715918236,40,0.16095284081764044,24089,99.83422437730532,40,0.16577562269468274,25065,755,25820,10017,36,9981,1944,186,1758,68551,1034,69585,29663,95.48995621941798,0,0.0,3843,0,40,24089,0,723,40,24812,SPIKE,No,11676,13176,46.982134234669246,53.01786576533076,10017,8544,770
