Capacity of Flows : ,23988
Size of IBLT : ,31064
Number of BF Hash Functions : ,7,Size of BF : ,229929
Epoch name,noOfMalFlows,totalBenignFlows,all_decodable_count,all_decodable_percent,all_undecodable_count,all_undecodable_percent,benign_decodable_count,benign_decodable_percent,benign_undecodable_count,benign_undecodable_percent,purecell_ben_collision,purecell_mal_collision,purecell_all_collision,completely_colliding_flows,completely_colliding_mal_flows,completely_colliding_ben_flows,non_colliding_flows,non_colliding_mal_flows,non_colliding_ben_flows,collisions_by_benignflows,collisions_by_maliciousflows,collisions_by_allflows,cells_occupied_epochend,cells_occupied_epochend_percent,cells_occupied_decodeend,cells_occupied_decodeend_percent,purecell_count_before_decode,purecell_count_after_decode,no_of_benign_flows_classified_as_old,no_of_benign_flows_classified_as_new,no_of_malicious_flows_classified_as_old,no_of_malicious_flows_classified_as_new,total_flows_classified_as_old,total_flows_classified_as_new,catergory_of_flows,Pollution ?,pre_mit_decodable,pre_mit_undecodable,pre_mit_decodable_percent,pre_mit_undecodable_percent,NumberofSampledFlows,Sampled Flows after nonMitigated SD,Flows used for mitigation
_00179_20180315130150,1412,23542,24909,99.81966818946863,45,0.18033181053137773,23497,99.80885226403873,45,0.19114773596126072,23978,1754,25732,10007,282,9725,1933,181,1752,66832,3202,70034,29602,95.29358743239763,0,0.0,3870,0,45,23497,0,1412,45,24909,NORMAL,No,12190,12764,48.84988378616655,51.15011621383345,10007,8625,932
_00003_20180315130100,1431,23858,25235,99.78646842500693,54,0.21353157499307998,23804,99.77366082655713,54,0.22633917344287033,24248,1734,25982,10227,291,9936,1912,173,1739,67997,3294,71291,29649,95.44488797321658,0,0.0,3667,0,54,23804,0,1431,54,25235,NORMAL,No,12685,12604,50.160148681244806,49.839851318755194,10227,9040,1195
_00036_20180315130110,1431,23864,25234,99.75884562166436,61,0.24115437833563944,23803,99.744384847469,61,0.2556151525310091,24214,1753,25967,10260,311,9949,1933,181,1752,67994,3312,71306,29630,95.3837239248004,0,0.0,3663,0,61,23803,0,1431,61,25234,NORMAL,No,12155,13140,48.05297489622455,51.947025103775445,10260,9080,1164
_00158_20180315130144,1421,23698,25072,99.81289064055098,47,0.18710935944902266,23651,99.8016710270909,47,0.19832897290910623,24056,1747,25803,10194,314,9880,1976,168,1808,67397,3352,70749,29539,95.09078032449138,0,0.0,3736,0,47,23651,0,1421,47,25072,NORMAL,No,11929,13190,47.489947848242366,52.510052151757634,10194,9014,1141
_00109_20180315130130,1430,23841,25220,99.79818764591825,51,0.2018123540817538,23790,99.78608279854033,51,0.2139172014596703,24170,1720,25890,10324,304,10020,1925,189,1736,68019,3227,71246,29634,95.39660056657225,0,0.0,3744,0,51,23790,0,1430,51,25220,NORMAL,No,12624,12647,49.954493292707056,50.045506707292944,10324,9055,1166
_00164_20180315130145,1437,23953,25350,99.84245766049625,40,0.15754233950374164,23914,99.83718114641172,39,0.16281885358827705,24215,1704,25919,10508,279,10229,1913,202,1711,68680,3126,71806,29594,95.26783414885398,0,0.0,3675,0,39,23914,1,1436,40,25350,NORMAL,No,11663,13727,45.93540764080347,54.06459235919654,10508,9458,1350
_00145_20180315130140,1425,23753,25127,99.79744221145445,51,0.20255778854555562,23702,99.78529027912263,51,0.21470972087736287,24154,1734,25888,10166,282,9884,1917,172,1745,67607,3233,70840,29668,95.50605202163275,0,0.0,3780,0,51,23702,0,1425,51,25127,NORMAL,No,12225,12953,48.5542934307729,51.4457065692271,10166,8939,1022
_00197_20180315130155,1419,23665,25031,99.78870993461967,53,0.21129006538032213,23612,99.77604056623706,53,0.22395943376294106,24138,1708,25846,10095,297,9798,1891,191,1700,67348,3197,70545,29579,95.21954674220963,0,0.0,3733,0,53,23612,0,1419,53,25031,NORMAL,No,12157,12927,48.46515707223728,51.53484292776271,10095,8821,1088
_00168_20180315130147,1453,24219,25614,99.77407291991275,58,0.2259270800872546,24161,99.76051860109831,58,0.23948139890168874,24334,1828,26162,10579,301,10278,1903,180,1723,69421,3314,72735,29721,95.67666752510945,0,0.0,3559,0,58,24161,0,1453,58,25614,SPIKE,No,12651,13021,49.27937052041134,50.72062947958865,10579,9578,1489
_00015_20180315130104,1458,24315,25717,99.78271834865944,56,0.2172816513405502,24259,99.76968949208307,56,0.23031050791692373,24308,1824,26132,10715,291,10424,1916,175,1741,69890,3267,73157,29711,95.64447592067988,0,0.0,3579,0,56,24259,0,1458,56,25717,SPIKE,No,12399,13374,48.10848562449075,51.89151437550925,10715,9773,1579
