Capacity of Flows : ,23988
Size of IBLT : ,31064
Number of BF Hash Functions : ,7,Size of BF : ,229929
Epoch name,noOfMalFlows,totalBenignFlows,all_decodable_count,all_decodable_percent,all_undecodable_count,all_undecodable_percent,benign_decodable_count,benign_decodable_percent,benign_undecodable_count,benign_undecodable_percent,purecell_ben_collision,purecell_mal_collision,purecell_all_collision,completely_colliding_flows,completely_colliding_mal_flows,completely_colliding_ben_flows,non_colliding_flows,non_colliding_mal_flows,non_colliding_ben_flows,collisions_by_benignflows,collisions_by_maliciousflows,collisions_by_allflows,cells_occupied_epochend,cells_occupied_epochend_percent,cells_occupied_decodeend,cells_occupied_decodeend_percent,purecell_count_before_decode,purecell_count_after_decode,no_of_benign_flows_classified_as_old,no_of_benign_flows_classified_as_new,no_of_malicious_flows_classified_as_old,no_of_malicious_flows_classified_as_new,total_flows_classified_as_old,total_flows_classified_as_new,catergory_of_flows,Pollution ?,pre_mit_decodable,pre_mit_undecodable,pre_mit_decodable_percent,pre_mit_undecodable_percent,NumberofSampledFlows,Sampled Flows after nonMitigated SD,Flows used for mitigation
_00179_20180315130150,70,23542,23588,99.89835676774521,24,0.10164323225478569,23518,99.89805454082065,24,0.10194545917933905,24985,13,24998,8840,0,8840,1924,58,1866,64733,13,64746,29606,95.30646407416945,0,0.0,4608,0,24,23518,0,70,24,23588,NORMAL,No,0,0,0.0,0.0,8840,0,0
_00003_20180315130100,71,23858,23892,99.84537590371517,37,0.15462409628484267,23821,99.84491575152988,37,0.15508424847011484,25242,15,25257,9034,0,9034,1905,56,1849,65906,15,65921,29647,95.43844965233068,0,0.0,4390,0,37,23821,0,71,37,23892,NORMAL,No,0,0,0.0,0.0,9034,0,0
_00036_20180315130110,71,23864,23895,99.83288071861291,40,0.16711928138709004,23824,99.83238350653704,40,0.16761649346295676,25249,11,25260,9042,0,9042,1929,60,1869,65933,12,65945,29635,95.39981972701518,0,0.0,4375,0,40,23824,0,71,40,23895,NORMAL,No,0,0,0.0,0.0,9042,0,0
_00158_20180315130144,71,23698,23736,99.86116370061845,33,0.1388362993815474,23665,99.86074774242553,33,0.13925225757447887,25094,15,25109,8999,0,8999,1971,58,1913,65390,15,65405,29539,95.09078032449138,0,0.0,4430,0,33,23665,0,71,33,23736,NORMAL,No,0,0,0.0,0.0,8999,0,0
_00109_20180315130130,71,23841,23874,99.84108397457344,38,0.15891602542656408,23803,99.84061071263788,38,0.1593892873621073,25143,18,25161,9103,0,9103,1925,54,1871,65843,19,65862,29634,95.39660056657225,0,0.0,4473,0,38,23803,0,71,38,23874,NORMAL,No,0,0,0.0,0.0,9103,0,0
_00164_20180315130145,71,23953,23993,99.87096237096237,31,0.12903762903762905,23922,99.87057988560932,31,0.12942011439068174,25165,16,25181,9238,0,9238,1952,54,1898,66360,17,66377,29595,95.27105330929693,0,0.0,4414,0,31,23922,0,71,31,23993,NORMAL,No,11180,12844,46.53679653679654,53.46320346320347,9238,6937,83
_00145_20180315130140,71,23753,23786,99.84049697783747,38,0.15950302216252518,23715,99.84002020797374,38,0.15997979202627038,25106,13,25119,8983,0,8983,1923,59,1864,65458,14,65472,29672,95.51892866340458,0,0.0,4553,0,38,23715,0,71,38,23786,NORMAL,No,0,0,0.0,0.0,8983,0,0
_00197_20180315130155,70,23665,23692,99.8188329471245,43,0.1811670528755003,23622,99.81829706317346,43,0.1817029368265371,25074,14,25088,8893,0,8893,1930,58,1872,65177,14,65191,29577,95.21310842132372,0,0.0,4489,0,43,23622,0,70,43,23692,NORMAL,No,0,0,0.0,0.0,8893,0,0
_00168_20180315130147,72,24219,24251,99.83532995759747,40,0.1646700424025359,24179,99.83484041455057,40,0.1651595854494405,25463,11,25474,9369,0,9369,1912,60,1852,67267,13,67280,29724,95.68632500643832,0,0.0,4250,0,40,24179,0,72,40,24251,SPIKE,No,11730,12561,48.28948993454365,51.71051006545634,9369,7413,275
_00015_20180315130104,72,24315,24344,99.82367654898101,43,0.17632345101898553,24272,99.82315443142093,43,0.17684556857906641,25375,16,25391,9486,0,9486,1957,57,1900,67648,17,67665,29711,95.64447592067988,0,0.0,4320,0,43,24272,0,72,43,24344,SPIKE,No,11893,12494,48.76778611555337,51.23221388444663,9486,7421,253
