Capacity of Flows : ,24800
Size of IBLT : ,32116
Number of BF Hash Functions : ,7,Size of BF : ,237713
Epoch name,noOfMalFlows,totalBenignFlows,all_decodable_count,all_decodable_percent,all_undecodable_count,all_undecodable_percent,benign_decodable_count,benign_decodable_percent,benign_undecodable_count,benign_undecodable_percent,purecell_ben_collision,purecell_mal_collision,purecell_all_collision,completely_colliding_flows,completely_colliding_mal_flows,completely_colliding_ben_flows,non_colliding_flows,non_colliding_mal_flows,non_colliding_ben_flows,collisions_by_benignflows,collisions_by_maliciousflows,collisions_by_allflows,cells_occupied_epochend,cells_occupied_epochend_percent,cells_occupied_decodeend,cells_occupied_decodeend_percent,purecell_count_before_decode,purecell_count_after_decode,no_of_benign_flows_classified_as_old,no_of_benign_flows_classified_as_new,no_of_malicious_flows_classified_as_old,no_of_malicious_flows_classified_as_new,total_flows_classified_as_old,total_flows_classified_as_new,catergory_of_flows,Pollution ?,pre_mit_decodable,pre_mit_undecodable,pre_mit_decodable_percent,pre_mit_undecodable_percent,NumberofSampledFlows,Sampled Flows after nonMitigated SD,Flows used for mitigation
_00214_20180315130159,441,8836,9277,100.0,0,0.0,8836,100.0,0,0.0,10091,499,10590,644,22,622,1866,128,1738,15052,614,15666,21442,66.76422966745548,0,0.0,10852,0,0,8836,0,441,0,9277,DROP,No,0,0,0.0,0.0,0,0,0
_00105_20180315130129,1184,23696,24832,99.80707395498392,48,0.19292604501607716,23648,99.79743416610398,48,0.2025658338960162,24652,1440,26092,9569,152,9417,1996,200,1796,66618,2311,68929,30399,94.6537551376261,0,0.0,4307,0,48,23648,0,1184,48,24832,NORMAL,No,11568,13312,46.4951768488746,53.5048231511254,1272,784,143
_00128_20180315130135,1191,23820,24961,99.80008796129704,50,0.1999120387029707,23771,99.79429051217464,49,0.20570948782535686,24654,1461,26115,9604,166,9438,1920,190,1730,67045,2372,69417,30427,94.7409390957778,0,0.0,4312,0,49,23771,1,1190,50,24961,NORMAL,No,11277,13734,45.08816120906801,54.91183879093199,1401,900,265
_00030_20180315130108,1213,24265,25431,99.81552712143811,47,0.18447287856189654,24218,99.80630537811663,47,0.1936946218833711,24966,1515,26481,10088,164,9924,1991,183,1808,68786,2443,71229,30495,94.95267156557479,0,0.0,4014,0,47,24218,0,1213,47,25431,NORMAL,No,12637,12841,49.599654603972056,50.400345396027944,1871,1333,607
_00192_20180315130153,1193,23873,25024,99.83244235219021,42,0.1675576478097822,23831,99.82406903196079,42,0.17593096803920746,24767,1527,26294,9771,160,9611,2050,197,1853,67215,2363,69578,30518,95.02428695977083,0,0.0,4224,0,42,23831,0,1193,42,25024,NORMAL,No,12656,12410,50.49070454001436,49.50929545998564,1464,944,269
_00041_20180315130111,1195,23900,25059,99.85654512851166,36,0.1434548714883443,23864,99.84937238493724,36,0.1506276150627615,24785,1479,26264,9821,173,9648,1944,195,1749,67391,2410,69801,30435,94.76584879810687,0,0.0,4171,0,36,23864,0,1195,36,25059,NORMAL,No,11666,13429,46.48734807730624,53.51265192269376,1499,1032,363
_00066_20180315130118,1206,24135,25301,99.84215303263485,40,0.1578469673651395,24095,99.834265589393,40,0.16573441060700228,24947,1466,26413,9968,176,9792,1993,191,1802,68205,2419,70624,30580,95.21733715282103,0,0.0,4167,0,40,24095,0,1206,40,25301,NORMAL,No,13045,12296,51.47784223195612,48.52215776804388,1741,1143,394
_00097_20180315130127,962,19240,20188,99.93069993069993,14,0.0693000693000693,19226,99.92723492723493,14,0.07276507276507277,21864,1167,23031,5889,104,5785,1925,160,1765,49714,1813,51527,29225,90.99825632083697,0,0.0,6194,0,14,19226,0,962,14,20188,DROP,No,0,0,0.0,0.0,0,0,0
_00076_20180315130121,1196,23931,25088,99.84478847454929,39,0.1552115254507104,23892,99.83703146546321,39,0.1629685345367933,24791,1479,26270,9797,144,9653,1965,199,1766,67533,2340,69873,30479,94.90285216091667,0,0.0,4209,0,39,23892,0,1196,39,25088,NORMAL,No,11746,13381,46.74652763959088,53.25347236040913,1528,983,390
_00153_20180315130142,1190,23810,24963,99.85199999999999,37,0.148,23773,99.84460310793784,37,0.15539689206215876,24766,1416,26182,9725,141,9584,2030,176,1854,67106,2338,69444,30408,94.6817785527463,0,0.0,4226,0,37,23773,0,1190,37,24963,NORMAL,No,11554,13446,46.216,53.784,1403,903,258
