Capacity of Flows : ,24800
Size of IBLT : ,32116
Number of BF Hash Functions : ,7,Size of BF : ,237713
Epoch name,noOfMalFlows,totalBenignFlows,all_decodable_count,all_decodable_percent,all_undecodable_count,all_undecodable_percent,benign_decodable_count,benign_decodable_percent,benign_undecodable_count,benign_undecodable_percent,purecell_ben_collision,purecell_mal_collision,purecell_all_collision,completely_colliding_flows,completely_colliding_mal_flows,completely_colliding_ben_flows,non_colliding_flows,non_colliding_mal_flows,non_colliding_ben_flows,collisions_by_benignflows,collisions_by_maliciousflows,collisions_by_allflows,cells_occupied_epochend,cells_occupied_epochend_percent,cells_occupied_decodeend,cells_occupied_decodeend_percent,purecell_count_before_decode,purecell_count_after_decode,no_of_benign_flows_classified_as_old,no_of_benign_flows_classified_as_new,no_of_malicious_flows_classified_as_old,no_of_malicious_flows_classified_as_new,total_flows_classified_as_old,total_flows_classified_as_new,catergory_of_flows,Pollution ?,pre_mit_decodable,pre_mit_undecodable,pre_mit_decodable_percent,pre_mit_undecodable_percent,NumberofSampledFlows,Sampled Flows after nonMitigated SD,Flows used for mitigation
_00129_20180315130136,469,23478,23909,99.84131624003007,38,0.1586837599699336,23440,99.83814634977426,38,0.16185365022574325,25192,399,25591,8780,3,8777,1988,164,1824,64846,476,65322,30314,94.38908955037986,0,0.0,4723,0,38,23440,0,469,38,23909,NORMAL,No,0,0,0.0,0.0,349,0,0
_00055_20180315130115,473,23651,24090,99.85906151550323,34,0.1409384844967667,23617,99.85624286499514,34,0.14375713500486237,25313,391,25704,8901,6,8895,1967,177,1790,65476,478,65954,30406,94.67555112716403,0,0.0,4702,0,34,23617,0,473,34,24090,NORMAL,No,0,0,0.0,0.0,530,0,0
_00007_20180315130101,484,24217,24670,99.87449900813732,31,0.12550099186267763,24186,99.87199075029937,31,0.12800924970062352,25624,381,26005,9469,5,9464,2028,184,1844,67668,474,68142,30538,95.08656121559348,0,0.0,4533,0,31,24186,0,484,31,24670,NORMAL,No,0,0,0.0,0.0,1110,0,0
_00202_20180315130156,469,23491,23935,99.8956594323873,25,0.10434056761268781,23466,99.89357626324976,25,0.10642373675024477,25233,354,25587,8817,3,8814,2004,190,1814,64953,442,65395,30345,94.48561464690496,0,0.0,4758,0,25,23466,0,469,25,23935,NORMAL,No,0,0,0.0,0.0,375,0,0
_00159_20180315130144,477,23870,24310,99.84803055817966,37,0.15196944182034747,23833,99.84499371596146,37,0.1550062840385421,25491,400,25891,9058,3,9055,1951,160,1791,66259,488,66747,30493,94.94644413999252,0,0.0,4602,0,37,23833,0,477,37,24310,NORMAL,No,0,0,0.0,0.0,750,0,0
_00160_20180315130144,475,23767,24215,99.88862305090339,27,0.1113769490966092,23740,99.88639710522995,27,0.11360289477005932,25310,443,25753,8969,10,8959,1977,155,1822,65887,533,66420,30440,94.78141736206253,0,0.0,4687,0,27,23740,0,475,27,24215,NORMAL,No,0,0,0.0,0.0,655,0,0
_00197_20180315130155,473,23665,24102,99.85085756897838,36,0.14914243102162564,23629,99.84787661102894,36,0.1521233889710543,25283,414,25697,9019,4,9015,2006,166,1840,65503,504,66007,30401,94.65998256320837,0,0.0,4704,0,36,23629,0,473,36,24102,NORMAL,No,0,0,0.0,0.0,542,0,0
_00184_20180315130151,471,23563,23991,99.82108679370891,43,0.17891320629108762,23520,99.8175105037559,43,0.18248949624411154,25271,389,25660,8869,3,8866,2016,189,1827,65090,456,65546,30418,94.71291568065762,0,0.0,4758,0,43,23520,0,471,43,23991,NORMAL,No,0,0,0.0,0.0,431,0,0
_00139_20180315130138,478,23944,24380,99.82802391286545,42,0.17197608713455081,23902,99.82459071166055,42,0.17540928833945874,25552,397,25949,9163,7,9156,1983,184,1799,66545,474,67019,30501,94.97135384232158,0,0.0,4552,0,42,23902,0,478,42,24380,NORMAL,No,0,0,0.0,0.0,820,0,0
_00107_20180315130129,476,23815,24250,99.8312132065374,41,0.1687867934625993,23774,99.82783959689272,41,0.17216040310728534,25433,359,25792,9142,3,9139,2032,189,1843,66139,439,66578,30422,94.72537053182214,0,0.0,4630,0,41,23774,0,476,41,24250,NORMAL,No,0,0,0.0,0.0,690,0,0
_00118_20180315130133,475,23777,24215,99.84743526307108,37,0.15256473692891306,23740,99.84438743323379,37,0.15561256676620264,25483,378,25861,9097,5,9092,2005,192,1813,65938,471,66409,30451,94.81566820276498,0,0.0,4590,0,37,23740,0,475,37,24215,NORMAL,No,0,0,0.0,0.0,655,0,0
_00090_20180315130125,469,23473,23912,99.87469718486341,30,0.12530281513658006,23443,99.87219358411792,30,0.12780641588207728,25231,385,25616,8684,8,8676,1975,178,1797,64751,469,65220,30428,94.74405280856894,0,0.0,4812,0,30,23443,0,469,30,23912,NORMAL,No,0,0,0.0,0.0,352,0,0
_00002_20180315130100,483,24194,24640,99.8500628115249,37,0.14993718847509827,24157,99.84706952136894,37,0.15293047863106554,25573,447,26020,9372,8,9364,1973,162,1811,67513,541,68054,30506,94.98692240627724,0,0.0,4486,0,37,24157,0,483,37,24640,NORMAL,No,11890,12787,48.182518134295094,51.817481865704906,1080,598,27
_00013_20180315130103,488,24426,24870,99.82339247009713,44,0.17660752990286585,24382,99.8198640792598,44,0.18013592074019485,25867,418,26285,9612,7,9605,1969,168,1801,68440,512,68952,30528,95.05542408768216,0,0.0,4243,0,44,24382,0,488,44,24870,NORMAL,No,12182,12732,48.89620293810709,51.103797061892905,1310,764,145
_00122_20180315130134,486,24331,24768,99.80255470040697,49,0.19744529959302093,24282,99.7986108256956,49,0.20138917430438538,25782,423,26205,9550,7,9543,1925,176,1749,68018,515,68533,30539,95.08967492838461,0,0.0,4334,0,49,24282,0,486,49,24768,NORMAL,No,11869,12948,47.82608695652174,52.17391304347826,1208,717,49
_00009_20180315130102,487,24386,24813,99.75877457484019,60,0.24122542515981185,24326,99.75395718855081,60,0.24604281144919218,25703,402,26105,9510,4,9506,1990,193,1797,68176,475,68651,30601,95.2827251214348,0,0.0,4496,0,60,24326,0,487,60,24813,NORMAL,No,11276,13597,45.33429823503397,54.66570176496602,1253,713,55
_00116_20180315130132,467,23394,23830,99.87008088512636,31,0.1299191148736432,23363,99.86748738992904,31,0.13251261007095838,25033,417,25450,8701,7,8694,1972,147,1825,64457,507,64964,30356,94.51986548760742,0,0.0,4906,0,31,23363,0,467,31,23830,NORMAL,No,0,0,0.0,0.0,270,0,0
_00168_20180315130147,484,24219,24662,99.83402825567744,41,0.16597174432255193,24178,99.83071142491433,41,0.16928857508567652,25635,463,26098,9341,4,9337,2009,152,1857,67536,546,68082,30566,95.17374517374517,0,0.0,4468,0,41,24178,0,484,41,24662,NORMAL,No,0,0,0.0,0.0,1102,0,0
_00004_20180315130101,475,23757,24207,99.89683063717398,25,0.10316936282601517,23732,99.89476785789452,25,0.10523214210548469,25295,411,25706,9021,5,9016,1961,170,1791,65877,504,66381,30447,94.80321335160045,0,0.0,4741,0,25,23732,0,475,25,24207,NORMAL,No,0,0,0.0,0.0,647,0,0
_00178_20180315130149,474,23730,24167,99.84713270533796,37,0.15286729466203935,23693,99.8440792246102,37,0.15592077538980195,25482,384,25866,9020,5,9015,1981,185,1796,65788,468,66256,30412,94.69423340391081,0,0.0,4546,0,37,23693,0,474,37,24167,NORMAL,No,0,0,0.0,0.0,607,0,0
_00134_20180315130137,475,23753,24192,99.85141158989599,36,0.1485884101040119,23717,99.84844019702774,36,0.15155980297225613,25419,383,25802,9087,3,9084,2017,181,1836,65889,463,66352,30416,94.70668825507535,0,0.0,4614,0,36,23717,0,475,36,24192,NORMAL,No,0,0,0.0,0.0,632,0,0
_00114_20180315130131,487,24382,24824,99.81905183159758,45,0.18094816840242872,24337,99.81543761791485,45,0.18456238208514478,25798,412,26210,9574,4,9570,1989,178,1811,68184,500,68684,30612,95.31697596213725,0,0.0,4402,0,45,24337,0,487,45,24824,NORMAL,No,11291,13578,45.40190598737384,54.59809401262616,1264,752,24
_00034_20180315130109,479,23977,24411,99.81599607458293,45,0.18400392541707558,23932,99.81232014013429,45,0.18767985986570462,25501,391,25892,9267,4,9263,2008,182,1826,66711,476,67187,30457,94.83435047951177,0,0.0,4565,0,45,23932,0,479,45,24411,NORMAL,No,0,0,0.0,0.0,851,0,0
_00047_20180315130113,478,23910,24359,99.88108906019355,29,0.1189109398064622,23881,99.87871183605186,29,0.12128816394813885,25442,399,25841,9174,7,9167,1966,179,1787,66540,487,67027,30409,94.68489226553743,0,0.0,4568,0,29,23881,0,478,29,24359,NORMAL,No,0,0,0.0,0.0,799,0,0
_00176_20180315130149,469,23459,23895,99.86208625877633,33,0.137913741223671,23426,99.85932904215866,33,0.1406709578413402,25248,396,25644,8809,6,8803,2008,187,1821,64694,470,65164,30416,94.70668825507535,0,0.0,4772,0,33,23426,0,469,33,23895,NORMAL,No,0,0,0.0,0.0,335,0,0
_00162_20180315130145,477,23882,24322,99.84810542304692,37,0.15189457695307687,23845,99.84507160204338,37,0.15492839795662006,25346,431,25777,9194,10,9184,1997,170,1827,66393,525,66918,30370,94.56345746668327,0,0.0,4593,0,37,23845,0,477,37,24322,NORMAL,No,0,0,0.0,0.0,762,0,0
_00051_20180315130114,477,23879,24317,99.83987518475939,39,0.1601248152405978,23840,99.83667657774615,39,0.1633234222538632,25408,406,25814,9159,8,9151,1972,166,1806,66293,509,66802,30466,94.86237389463196,0,0.0,4652,0,39,23840,0,477,39,24317,NORMAL,No,0,0,0.0,0.0,757,0,0
_00015_20180315130104,486,24315,24758,99.8266198943591,43,0.1733801056409016,24272,99.82315443142093,43,0.17684556857906641,25771,399,26170,9486,9,9477,1982,176,1806,67986,491,68477,30555,95.13949433304272,0,0.0,4385,0,43,24272,0,486,43,24758,NORMAL,No,12047,12754,48.57465424781259,51.42534575218741,1198,694,30
_00211_20180315130159,470,23531,23970,99.87083871505355,31,0.12916128494646056,23500,99.86825889252475,31,0.13174110747524542,25277,403,25680,8812,3,8809,2016,176,1840,65000,485,65485,30395,94.64130028646157,0,0.0,4715,0,31,23500,0,470,31,23970,NORMAL,No,0,0,0.0,0.0,410,0,0
_00185_20180315130151,479,23993,24435,99.84880679960771,37,0.15119320039228507,23956,99.84578835493686,37,0.15421164506314342,25478,427,25905,9138,12,9126,1985,165,1820,66741,530,67271,30469,94.87171503300536,0,0.0,4564,0,37,23956,0,479,37,24435,NORMAL,No,0,0,0.0,0.0,875,0,0
_00181_20180315130150,476,23817,24252,99.8312271024575,41,0.16877289754250194,23776,99.82785405382711,41,0.17214594617290171,25397,397,25794,9104,6,9098,2000,181,1819,66144,483,66627,30381,94.59770830738573,0,0.0,4587,0,41,23776,0,476,41,24252,NORMAL,No,0,0,0.0,0.0,692,0,0
_00153_20180315130142,476,23810,24253,99.86411924565594,33,0.13588075434406655,23777,99.86140277194457,33,0.1385972280554389,25384,400,25784,9068,3,9065,2077,173,1904,66109,491,66600,30412,94.69423340391081,0,0.0,4628,0,33,23777,0,476,33,24253,NORMAL,No,0,0,0.0,0.0,693,0,0
_00125_20180315130135,468,23410,23849,99.87854929223553,29,0.1214507077644694,23381,99.87612131567705,29,0.1238786843229389,25212,376,25588,8773,6,8767,1997,185,1812,64653,448,65101,30295,94.32992900734837,0,0.0,4707,0,29,23381,0,468,29,23849,NORMAL,No,0,0,0.0,0.0,289,0,0
_00209_20180315130158,467,23357,23789,99.85308932169241,35,0.146910678307589,23322,99.85015198869718,35,0.14984801130282144,25174,388,25562,8652,7,8645,1941,168,1773,64270,476,64746,30410,94.68800597832856,0,0.0,4848,0,35,23322,0,467,35,23789,NORMAL,No,0,0,0.0,0.0,229,0,0
_00064_20180315130117,474,23735,24173,99.85129497294395,36,0.14870502705605354,23699,99.84832525805773,36,0.15167474194227934,25385,363,25748,8969,2,8967,1973,174,1799,65833,446,66279,30413,94.69734711670196,0,0.0,4665,0,36,23699,0,474,36,24173,NORMAL,No,0,0,0.0,0.0,613,0,0
_00001_20180315130100,477,23880,24324,99.86451533440078,33,0.1354846655992117,23847,99.86180904522614,33,0.13819095477386936,25470,381,25851,9169,3,9166,1967,182,1785,66352,469,66821,30475,94.89039730975215,0,0.0,4624,0,33,23847,0,477,33,24324,NORMAL,No,0,0,0.0,0.0,764,0,0
_00143_20180315130140,475,23760,24191,99.81844439859707,44,0.18155560140292964,23716,99.81481481481481,44,0.1851851851851852,25247,402,25649,9084,2,9082,1987,160,1827,65960,496,66456,30308,94.37040727363308,0,0.0,4659,0,44,23716,0,475,44,24191,NORMAL,No,0,0,0.0,0.0,631,0,0
_00065_20180315130118,475,23790,24242,99.90521327014218,23,0.09478672985781991,23767,99.90332072299285,23,0.09667927700714586,25316,427,25743,9096,5,9091,1950,170,1780,66084,507,66591,30377,94.5852534562212,0,0.0,4634,0,23,23767,0,475,23,24242,NORMAL,No,0,0,0.0,0.0,682,0,0
_00014_20180315130103,491,24564,25017,99.84833366593494,38,0.15166633406505686,24526,99.84530206806708,38,0.15469793193290995,25749,463,26212,9748,7,9741,1984,163,1821,68932,571,69503,30565,95.17063146095404,0,0.0,4353,0,38,24526,0,491,38,25017,NORMAL,No,12109,12946,48.32967471562563,51.67032528437437,1457,904,143
_00170_20180315130147,475,23769,24204,99.83501072430292,40,0.1649892756970797,23729,99.83171357650721,40,0.16828642349278472,25452,377,25829,9003,6,8997,2008,188,1820,65911,465,66376,30440,94.78141736206253,0,0.0,4611,0,40,23729,0,475,40,24204,NORMAL,No,0,0,0.0,0.0,644,0,0
_00043_20180315130112,485,24262,24707,99.83836424617125,40,0.16163575382874693,24222,99.83513312999752,40,0.16486687000247302,25649,389,26038,9602,8,9594,2045,190,1855,67910,473,68383,30445,94.79698592601818,0,0.0,4407,0,40,24222,0,485,40,24707,NORMAL,No,12424,12323,50.2040651392088,49.795934860791206,1147,685,74
_00214_20180315130159,176,8836,9012,100.0,0,0.0,8836,100.0,0,0.0,9938,101,10039,547,2,545,1914,98,1816,14495,111,14606,21442,66.76422966745548,0,0.0,11403,0,0,8836,0,176,0,9012,DROP,No,0,0,0.0,0.0,0,0,0
_00105_20180315130129,473,23696,24128,99.83036120650421,41,0.1696387934958004,23655,99.82697501688048,41,0.17302498311951384,25311,382,25693,8926,5,8921,1980,177,1803,65636,475,66111,30401,94.65998256320837,0,0.0,4708,0,41,23655,0,473,41,24128,NORMAL,No,0,0,0.0,0.0,568,0,0
_00108_20180315130130,475,23772,24207,99.83503113787273,40,0.16496886212727346,23732,99.83173481406698,40,0.16826518593303044,25338,391,25729,8958,6,8952,1971,183,1788,65917,462,66379,30449,94.8094407771827,0,0.0,4720,0,40,23732,0,475,40,24207,NORMAL,No,0,0,0.0,0.0,647,0,0
_00025_20180315130107,491,24579,25023,99.81252493019545,47,0.18747506980454726,24532,99.8087798527198,47,0.19122014728019854,25959,424,26383,9712,9,9703,1993,177,1816,68967,512,69479,30613,95.32008967492838,0,0.0,4230,0,47,24532,0,491,47,25023,NORMAL,No,11479,13591,45.78779417630634,54.21220582369366,1463,936,186
