Capacity of Flows : ,23988
Size of IBLT : ,31064
Number of BF Hash Functions : ,7,Size of BF : ,229929
Epoch name,noOfMalFlows,totalBenignFlows,all_decodable_count,all_decodable_percent,all_undecodable_count,all_undecodable_percent,benign_decodable_count,benign_decodable_percent,benign_undecodable_count,benign_undecodable_percent,purecell_ben_collision,purecell_mal_collision,purecell_all_collision,completely_colliding_flows,completely_colliding_mal_flows,completely_colliding_ben_flows,non_colliding_flows,non_colliding_mal_flows,non_colliding_ben_flows,collisions_by_benignflows,collisions_by_maliciousflows,collisions_by_allflows,cells_occupied_epochend,cells_occupied_epochend_percent,cells_occupied_decodeend,cells_occupied_decodeend_percent,purecell_count_before_decode,purecell_count_after_decode,no_of_benign_flows_classified_as_old,no_of_benign_flows_classified_as_new,no_of_malicious_flows_classified_as_old,no_of_malicious_flows_classified_as_new,total_flows_classified_as_old,total_flows_classified_as_new,catergory_of_flows,Pollution ?,pre_mit_decodable,pre_mit_undecodable,pre_mit_decodable_percent,pre_mit_undecodable_percent,NumberofSampledFlows,Sampled Flows after nonMitigated SD,Flows used for mitigation
_00179_20180315130150,470,23542,23984,99.88339163751458,28,0.11660836248542396,23514,99.88106363095743,28,0.11893636904256222,24825,397,25222,9119,3,9116,1916,154,1762,65751,495,66246,29690,95.5768735513778,0,0.0,4468,0,28,23514,0,470,28,23984,NORMAL,No,11430,12582,47.60119940029985,52.398800599700145,9119,6326,42
_00003_20180315130100,477,23858,24293,99.82740908156975,42,0.17259091843024452,23816,99.82395842065554,42,0.1760415793444547,25129,376,25505,9357,4,9353,1923,179,1744,66963,471,67434,29738,95.7313932526397,0,0.0,4233,0,42,23816,0,477,42,24293,NORMAL,No,11701,12634,48.08300801314979,51.91699198685021,9357,7259,215
_00036_20180315130110,477,23864,24296,99.81512674088987,45,0.18487325911014338,23819,99.81143144485416,45,0.18856855514582635,25133,356,25489,9382,4,9378,1968,193,1775,67022,443,67465,29719,95.67022920422353,0,0.0,4230,0,45,23819,0,477,45,24296,NORMAL,No,12272,12069,50.41699190665955,49.58300809334045,9382,7289,255
_00158_20180315130144,473,23698,24131,99.83451243225353,40,0.16548756774647305,23658,99.83120938475821,40,0.16879061524179256,24909,412,25321,9307,4,9303,1971,161,1810,66391,492,66883,29641,95.41913468967293,0,0.0,4320,0,40,23658,0,473,40,24131,NORMAL,No,12099,12072,50.05585205411444,49.94414794588556,9307,7095,115
_00109_20180315130130,476,23841,24275,99.82728132582143,42,0.1727186741785582,23799,99.82383289291556,42,0.1761671070844344,24950,411,25361,9449,8,9441,1934,173,1761,66870,502,67372,29728,95.69920164821013,0,0.0,4367,0,42,23799,0,476,42,24275,NORMAL,No,11674,12643,48.00756672286878,51.99243327713122,9449,7308,237
_00164_20180315130145,479,23953,24395,99.84855926653569,37,0.15144073346430909,23916,99.84553083121112,37,0.1544691687888782,24989,422,25411,9561,4,9557,1953,143,1810,67365,543,67908,29672,95.51892866340458,0,0.0,4261,0,37,23916,0,479,37,24395,NORMAL,No,11661,12771,47.72838899803536,52.27161100196464,9561,7776,399
_00145_20180315130140,475,23753,24187,99.83077431071487,41,0.16922568928512466,23712,99.82739022439272,41,0.1726097756072917,24916,412,25328,9326,8,9318,1924,163,1761,66474,508,66982,29766,95.82152974504248,0,0.0,4438,0,41,23712,0,475,41,24187,NORMAL,No,11498,12730,47.4574872048869,52.5425127951131,9326,6730,64
_00197_20180315130155,473,23665,24093,99.81357196122296,45,0.18642803877703207,23620,99.80984576378619,45,0.19015423621381788,24980,362,25342,9233,4,9229,1941,206,1735,66290,426,66716,29656,95.46742209631728,0,0.0,4314,0,45,23620,0,473,45,24093,NORMAL,No,11240,12898,46.565581241196455,53.434418758803545,9233,6774,59
_00168_20180315130147,484,24219,24660,99.82593207302757,43,0.17406792697243248,24176,99.82245344564186,43,0.17754655435814856,25265,415,25680,9685,5,9680,1909,161,1748,68314,518,68832,29808,95.95673448364667,0,0.0,4128,0,43,24176,0,484,43,24660,SPIKE,No,11436,13267,46.29397239201716,53.70602760798283,9685,8049,582
_00015_20180315130104,486,24315,24749,99.79033103503892,52,0.2096689649610903,24263,99.78614024264857,52,0.21385975735142915,25173,405,25578,9821,4,9817,1968,178,1790,68712,501,69213,29783,95.87625547257275,0,0.0,4205,0,52,24263,0,486,52,24749,SPIKE,No,11901,12900,47.98596830772953,52.01403169227047,9821,8182,603
_00170_20180315130147,475,23769,24203,99.83088599241049,41,0.16911400758950668,23728,99.8275064159199,41,0.17249358408010432,25025,369,25394,9357,1,9356,1946,182,1764,66657,440,67097,29715,95.65735256245172,0,0.0,4321,0,41,23728,0,475,41,24203,NORMAL,No,11210,13034,46.23824451410658,53.76175548589342,9357,7244,217
_00169_20180315130147,479,23952,24390,99.8321804265073,41,0.16781957349269372,23911,99.82882431529725,41,0.1711756847027388,25145,363,25508,9645,6,9639,1946,188,1758,67387,468,67855,29705,95.62516095802215,0,0.0,4197,0,41,23911,0,479,41,24390,NORMAL,No,11267,13164,46.11763742785805,53.88236257214195,9645,7736,357
_00089_20180315130124,484,24244,24681,99.80993206082174,47,0.19006793917825945,24197,99.80613760105594,47,0.19386239894406862,25289,389,25678,9740,6,9734,1955,185,1770,68459,483,68942,29782,95.8730363121298,0,0.0,4104,0,47,24197,0,484,47,24681,SPIKE,No,11904,12824,48.13976059527661,51.86023940472339,9740,8013,581
_00035_20180315130109,480,24027,24464,99.8245399273677,43,0.17546007263230914,23984,99.82103466933033,43,0.1789653306696633,25031,407,25438,9476,5,9471,1880,167,1713,67596,501,68097,29759,95.7989956219418,0,0.0,4321,0,43,23984,0,480,43,24464,SPIKE,No,11332,13175,46.23984983882156,53.760150161178444,9476,7481,349
_00006_20180315130101,479,23981,24424,99.85282093213411,36,0.1471790678659035,23945,99.8498811559151,36,0.15011884408490053,25136,406,25542,9522,9,9513,1953,173,1780,67469,496,67965,29731,95.70885912953901,0,0.0,4189,0,36,23945,0,479,36,24424,NORMAL,No,12186,12274,49.82011447260834,50.179885527391654,9522,7681,345
_00102_20180315130128,476,23839,24265,99.79436561793132,50,0.20563438206868187,23789,99.79025965854272,50,0.20974034145727588,25052,360,25412,9468,4,9464,1910,183,1727,66949,453,67402,29658,95.4738604172032,0,0.0,4246,0,50,23789,0,476,50,24265,NORMAL,No,11850,12465,48.73534855027761,51.2646514497224,9468,7414,293
_00053_20180315130114,482,24129,24569,99.82934460200723,42,0.17065539799276747,24087,99.82593559617058,42,0.17406440382941687,25268,395,25663,9753,4,9749,1974,189,1785,68040,487,68527,29749,95.76680401751223,0,0.0,4086,0,42,24087,0,482,42,24569,SPIKE,No,12106,12505,49.18938685953436,50.81061314046564,9753,8035,495
_00195_20180315130154,483,24158,24591,99.79708615721763,50,0.20291384278235464,24108,99.79302922427354,50,0.2069707757264674,25203,390,25593,9685,5,9680,1969,181,1788,68174,490,68664,29700,95.60906515580736,0,0.0,4107,0,50,24108,0,483,50,24591,SPIKE,No,11574,13067,46.97049632725945,53.02950367274055,9685,7867,509
_00094_20180315130126,481,24090,24527,99.82092710919378,44,0.17907289080623498,24046,99.81735159817352,44,0.182648401826484,25239,364,25603,9591,6,9585,1939,199,1740,67902,447,68349,29759,95.7989956219418,0,0.0,4156,0,44,24046,0,481,44,24527,SPIKE,No,11943,12628,48.60608033861056,51.39391966138944,9591,7785,438
_00111_20180315130131,478,23913,24351,99.83600508384241,40,0.16399491615759912,23873,99.83272696859449,40,0.16727303140551164,25104,396,25500,9515,5,9510,1948,186,1762,67243,485,67728,29676,95.5318053051764,0,0.0,4176,0,40,23873,0,478,40,24351,NORMAL,No,11176,13215,45.8201795744332,54.1798204255668,9515,7497,332
_00148_20180315130141,475,23794,24223,99.81045778565247,46,0.18954221434752153,23748,99.80667395141633,46,0.19332604858367655,25010,390,25400,9305,6,9299,1937,178,1759,66728,478,67206,29686,95.56399690960598,0,0.0,4286,0,46,23748,0,475,46,24223,NORMAL,No,11477,12792,47.29078247970662,52.709217520293386,9305,7154,209
_00070_20180315130119,473,23683,24114,99.826130153999,42,0.17386984600099353,23641,99.82265760249969,42,0.1773423975003167,25014,389,25403,9338,10,9328,1915,176,1739,66340,474,66814,29642,95.4223538501159,0,0.0,4239,0,42,23641,0,473,42,24114,NORMAL,No,11721,12435,48.52210630899155,51.47789369100845,9338,7033,131
_00163_20180315130145,471,23578,24022,99.88772921951016,27,0.11227078048983326,23551,99.88548647043855,27,0.1145135295614556,24911,354,25265,9177,4,9173,1935,190,1745,65965,440,66405,29683,95.5543394282771,0,0.0,4418,0,27,23551,0,471,27,24022,NORMAL,No,11685,12364,48.588298889766726,51.411701110233274,9177,6407,35
_00210_20180315130158,477,23865,24290,99.78637745460522,52,0.21362254539479092,23813,99.78210768908443,52,0.21789231091556674,25131,399,25530,9354,4,9350,1922,168,1754,66914,493,67407,29753,95.77968065928405,0,0.0,4223,0,52,23813,0,477,52,24290,NORMAL,No,11472,12870,47.12842001478925,52.87157998521075,9354,7516,323
