Capacity of Flows : ,23988
Size of IBLT : ,31064
Number of BF Hash Functions : ,7,Size of BF : ,229929
Epoch name,noOfMalFlows,totalBenignFlows,all_decodable_count,all_decodable_percent,all_undecodable_count,all_undecodable_percent,benign_decodable_count,benign_decodable_percent,benign_undecodable_count,benign_undecodable_percent,purecell_ben_collision,purecell_mal_collision,purecell_all_collision,completely_colliding_flows,completely_colliding_mal_flows,completely_colliding_ben_flows,non_colliding_flows,non_colliding_mal_flows,non_colliding_ben_flows,collisions_by_benignflows,collisions_by_maliciousflows,collisions_by_allflows,cells_occupied_epochend,cells_occupied_epochend_percent,cells_occupied_decodeend,cells_occupied_decodeend_percent,purecell_count_before_decode,purecell_count_after_decode,no_of_benign_flows_classified_as_old,no_of_benign_flows_classified_as_new,no_of_malicious_flows_classified_as_old,no_of_malicious_flows_classified_as_new,total_flows_classified_as_old,total_flows_classified_as_new,catergory_of_flows,Pollution ?,pre_mit_decodable,pre_mit_undecodable,pre_mit_decodable_percent,pre_mit_undecodable_percent,NumberofSampledFlows,Sampled Flows after nonMitigated SD,Flows used for mitigation
_00179_20180315130150,2118,23542,25607,99.79345284489479,53,0.20654715510522215,23494,99.79610908164133,48,0.2038909183586781,23816,2292,26108,10502,685,9817,1948,208,1740,66978,5505,72483,29945,96.3977594643317,0,0.0,3837,0,48,23494,5,2113,53,25607,NORMAL,No,13232,12428,51.56664068589244,48.43335931410756,10502,9341,1278
_00003_20180315130100,2147,23858,25945,99.76927513939627,60,0.23072486060373007,23799,99.7527034956828,59,0.24729650431721015,23961,2338,26299,10804,725,10079,1897,178,1719,68077,5704,73781,29999,96.57159412825135,0,0.0,3700,0,59,23799,1,2146,60,25945,NORMAL,No,12707,13298,48.86368006152663,51.13631993847337,10804,9760,1578
_00036_20180315130110,2147,23864,25944,99.74241666987044,67,0.2575833301295606,23800,99.73181361045927,64,0.2681863895407308,24023,2307,26330,10802,697,10105,1933,186,1747,68126,5679,73805,29971,96.48145763584857,0,0.0,3641,0,64,23800,3,2144,67,25944,NORMAL,No,12844,13167,49.3791088385683,50.6208911614317,10802,9685,1538
_00158_20180315130144,2132,23698,25775,99.78706929926442,55,0.2129307007355788,23645,99.77635243480462,53,0.22364756519537513,23779,2361,26140,10731,676,10055,1962,192,1770,67611,5558,73169,29931,96.35269121813032,0,0.0,3791,0,53,23645,2,2130,55,25775,NORMAL,No,12781,13049,49.48122338366241,50.51877661633759,10731,9603,1447
_00109_20180315130130,2145,23841,25924,99.7614099899946,62,0.23859001000538752,23780,99.74413824923451,61,0.25586175076548806,23912,2313,26225,10842,767,10075,1928,187,1741,67946,5793,73739,29957,96.43638938964718,0,0.0,3732,0,61,23780,1,2144,62,25924,NORMAL,No,13121,12865,50.49257292388209,49.507427076117914,10842,9704,1583
_00164_20180315130145,2155,23953,26051,99.7816761146009,57,0.2183238853991114,23897,99.76620882561683,56,0.23379117438316704,23843,2456,26299,11007,730,10277,1936,172,1764,68530,5752,74282,29922,96.32371877414371,0,0.0,3623,0,56,23897,1,2154,57,26051,NORMAL,No,12697,13411,48.63260303355293,51.36739696644707,11007,10077,1662
_00145_20180315130140,2137,23753,25834,99.78370027037467,56,0.21629972962533797,23699,99.77266029554161,54,0.22733970445838422,23758,2440,26198,10718,718,10000,1925,205,1720,67662,5668,73330,30006,96.59412825135205,0,0.0,3808,0,54,23699,2,2135,56,25834,NORMAL,No,11856,14034,45.793742757821555,54.206257242178445,10718,9559,1368
_00197_20180315130155,2129,23665,25724,99.72861905869583,70,0.2713809413041793,23595,99.70420452144518,70,0.2957954785548278,23862,2317,26179,10580,709,9871,1909,201,1708,67338,5619,72957,29939,96.37844450167397,0,0.0,3760,0,70,23595,0,2129,70,25724,NORMAL,No,13372,12422,51.84151353027836,48.15848646972164,10580,9366,1309
_00168_20180315130147,2179,24219,26329,99.73861656186075,69,0.26138343813925297,24155,99.73574466328088,64,0.26425533671910484,24121,2357,26478,11145,760,10385,1921,186,1735,69390,5884,75274,30042,96.71001802729849,0,0.0,3564,0,64,24155,5,2174,69,26329,SPIKE,No,13422,12976,50.8447609667399,49.155239033260095,11145,10227,1971
_00015_20180315130104,2188,24315,26423,99.69814737954194,80,0.3018526204580613,24235,99.67098498869011,80,0.32901501130989097,24011,2420,26431,11289,768,10521,1973,202,1771,69787,5850,75637,30055,96.75186711305692,0,0.0,3624,0,80,24235,0,2188,80,26423,SPIKE,No,13923,12580,52.53367543296985,47.46632456703015,11289,10407,1948
