Capacity of Flows : ,23988
Size of IBLT : ,31064
Number of BF Hash Functions : ,7,Size of BF : ,229929
Epoch name,noOfMalFlows,totalBenignFlows,all_decodable_count,all_decodable_percent,all_undecodable_count,all_undecodable_percent,benign_decodable_count,benign_decodable_percent,benign_undecodable_count,benign_undecodable_percent,purecell_ben_collision,purecell_mal_collision,purecell_all_collision,completely_colliding_flows,completely_colliding_mal_flows,completely_colliding_ben_flows,non_colliding_flows,non_colliding_mal_flows,non_colliding_ben_flows,collisions_by_benignflows,collisions_by_maliciousflows,collisions_by_allflows,cells_occupied_epochend,cells_occupied_epochend_percent,cells_occupied_decodeend,cells_occupied_decodeend_percent,purecell_count_before_decode,purecell_count_after_decode,no_of_benign_flows_classified_as_old,no_of_benign_flows_classified_as_new,no_of_malicious_flows_classified_as_old,no_of_malicious_flows_classified_as_new,total_flows_classified_as_old,total_flows_classified_as_new,catergory_of_flows,Pollution ?,pre_mit_decodable,pre_mit_undecodable,pre_mit_decodable_percent,pre_mit_undecodable_percent,NumberofSampledFlows,Sampled Flows after nonMitigated SD,Flows used for mitigation
_00179_20180315130150,7,23542,23525,99.89808484436706,24,0.10191515563293559,23518,99.89805454082065,24,0.10194545917933905,24963,0,24963,8776,0,8776,1928,7,1921,64493,0,64493,29607,95.30968323461241,0,0.0,4644,0,24,23518,0,7,24,23525,NORMAL,No,0,0,0.0,0.0,8776,0,0
_00003_20180315130100,7,23858,23829,99.84915147705846,36,0.15084852294154621,23822,99.84910721770476,36,0.15089278229524689,25220,1,25221,8982,0,8982,1908,6,1902,65667,1,65668,29648,95.44166881277363,0,0.0,4427,0,36,23822,0,7,36,23829,NORMAL,No,0,0,0.0,0.0,8982,0,0
_00036_20180315130110,7,23864,23831,99.83243265887478,40,0.1675673411252147,23824,99.83238350653704,40,0.16761649346295676,25228,0,25228,8988,0,8988,1943,7,1936,65688,0,65688,29636,95.40303888745815,0,0.0,4408,0,40,23824,0,7,40,23831,NORMAL,No,0,0,0.0,0.0,8988,0,0
_00158_20180315130144,7,23698,23672,99.86078886310905,33,0.13921113689095127,23665,99.86074774242553,33,0.13925225757447887,25067,0,25067,8943,0,8943,1980,7,1973,65147,0,65147,29541,95.0972186453773,0,0.0,4474,0,33,23665,0,7,33,23672,NORMAL,No,0,0,0.0,0.0,8943,0,0
_00109_20180315130130,7,23841,23811,99.8448507212345,37,0.15514927876551493,23804,99.84480516756847,37,0.15519483243152551,25119,0,25119,9053,0,9053,1938,7,1931,65608,0,65608,29636,95.40303888745815,0,0.0,4517,0,37,23804,0,7,37,23811,NORMAL,No,0,0,0.0,0.0,9053,0,0
_00164_20180315130145,7,23953,23931,99.87896494156928,29,0.12103505843071787,23924,99.87892957040872,29,0.12107042959128293,25145,0,25145,9184,0,9184,1955,7,1948,66127,0,66127,29597,95.27749163018285,0,0.0,4452,0,29,23924,0,7,29,23931,NORMAL,No,11237,12723,46.89899833055092,53.101001669449076,9184,6734,21
_00145_20180315130140,7,23753,23722,99.84006734006734,38,0.15993265993265993,23715,99.84002020797374,38,0.15997979202627038,25076,0,25076,8933,0,8933,1921,7,1914,65213,0,65213,29675,95.52858614473345,0,0.0,4599,0,38,23715,0,7,38,23722,NORMAL,No,0,0,0.0,0.0,8933,0,0
_00197_20180315130155,7,23665,23628,99.81412639405205,44,0.18587360594795538,23621,99.81407141347982,44,0.1859285865201775,25064,0,25064,8845,0,8845,1925,7,1918,64935,0,64935,29577,95.21310842132372,0,0.0,4513,0,44,23621,0,7,44,23628,NORMAL,No,0,0,0.0,0.0,8845,0,0
_00168_20180315130147,7,24219,24186,99.83488813671262,40,0.1651118632873772,24179,99.83484041455057,40,0.1651595854494405,25425,0,25425,9307,0,9307,1910,7,1903,67018,0,67018,29726,95.69276332732424,0,0.0,4301,0,40,24179,0,7,40,24186,SPIKE,No,11136,13090,45.96714273920581,54.03285726079419,9307,7275,237
_00015_20180315130104,7,24315,24279,99.82320532850918,43,0.17679467149083133,24272,99.82315443142093,43,0.17684556857906641,25348,0,25348,9417,0,9417,1963,7,1956,67404,0,67404,29712,95.64769508112285,0,0.0,4364,0,43,24272,0,7,43,24279,SPIKE,No,11661,12661,47.944248005920564,52.055751994079436,9417,7277,197
_00170_20180315130147,7,23769,23739,99.84438088829071,37,0.1556191117092867,23732,99.84433505826917,37,0.15566494173082587,25098,0,25098,8944,0,8944,1933,7,1926,65325,0,65325,29631,95.38694308524337,0,0.0,4533,0,37,23732,0,7,37,23739,NORMAL,No,0,0,0.0,0.0,8944,0,0
_00169_20180315130147,7,23952,23919,99.83304812387829,40,0.16695187612170792,23912,99.83299933199733,40,0.16700066800267202,25248,0,25248,9221,0,9221,1950,7,1943,66046,0,66046,29630,95.3837239248004,0,0.0,4382,0,40,23912,0,7,40,23919,NORMAL,No,0,0,0.0,0.0,9221,0,0
_00089_20180315130124,7,24244,24208,99.82268772421756,43,0.17731227578244196,24201,99.82263652862564,43,0.17736347137436065,25442,1,25443,9347,0,9347,1963,6,1957,67126,1,67127,29705,95.62516095802215,0,0.0,4262,0,43,24201,0,7,43,24208,SPIKE,No,11336,12915,46.744464145808415,53.255535854191585,9347,7083,180
_00035_20180315130109,7,24027,23997,99.84605142714487,37,0.1539485728551219,23990,99.8460065759354,37,0.153993424064594,25180,0,25180,9098,0,9098,1881,7,1874,66312,0,66312,29676,95.5318053051764,0,0.0,4496,0,37,23990,0,7,37,23997,SPIKE,No,0,0,0.0,0.0,9098,0,0
_00006_20180315130101,7,23981,23954,99.85826246456561,34,0.14173753543438386,23947,99.8582210916976,34,0.14177890830240608,25264,0,25264,9126,0,9126,1949,7,1942,66172,0,66172,29644,95.4287921710018,0,0.0,4380,0,34,23947,0,7,34,23954,NORMAL,No,11288,12700,47.05686176421544,52.94313823578456,9126,6345,65
_00102_20180315130128,7,23839,23799,99.80290195420616,47,0.19709804579384382,23792,99.80284407903017,47,0.19715592096983936,25134,0,25134,9069,0,9069,1905,7,1898,65616,0,65616,29580,95.22276590265258,0,0.0,4446,0,47,23792,0,7,47,23799,NORMAL,No,0,0,0.0,0.0,9069,0,0
_00053_20180315130114,7,24129,24105,99.8715611534637,31,0.12843884653629434,24098,99.87152389241162,31,0.12847610758837913,25433,0,25433,9371,0,9371,1966,7,1959,66752,0,66752,29668,95.50605202163275,0,0.0,4235,0,31,24098,0,7,31,24105,SPIKE,No,11913,12223,49.35780576731853,50.64219423268147,9371,7070,123
_00195_20180315130154,7,24158,24121,99.81791847713636,44,0.1820815228636458,24114,99.8178657173607,44,0.18213428263929135,25329,0,25329,9258,0,9258,1947,7,1940,66868,0,66868,29616,95.33865567859903,0,0.0,4287,0,44,24114,0,7,44,24121,SPIKE,No,11220,12945,46.430788330229674,53.56921166977033,9258,6912,87
_00094_20180315130126,7,24090,24059,99.84230402124746,38,0.15769597875254182,24052,99.84225819842258,38,0.15774180157741802,25347,0,25347,9197,0,9197,1930,7,1923,66564,0,66564,29672,95.51892866340458,0,0.0,4325,0,38,24052,0,7,38,24059,SPIKE,No,11251,12846,46.69045939328547,53.309540606714535,9197,6734,69
_00111_20180315130131,7,23913,23888,99.86622073578594,32,0.13377926421404682,23881,99.86618157487558,32,0.1338184251244093,25226,1,25227,9140,0,9140,1928,6,1922,65952,1,65953,29599,95.28392995106876,0,0.0,4372,0,32,23881,0,7,32,23888,NORMAL,No,0,0,0.0,0.0,9140,0,0
_00148_20180315130141,7,23794,23761,99.83193983446074,40,0.16806016553926303,23754,99.83189039253594,40,0.16810960746406658,25173,0,25173,8930,0,8930,1955,7,1948,65450,0,65450,29594,95.26783414885398,0,0.0,4421,0,40,23754,0,7,40,23761,NORMAL,No,0,0,0.0,0.0,8930,0,0
