Capacity of Flows : ,23988
Size of IBLT : ,31064
Number of BF Hash Functions : ,7,Size of BF : ,229929
Epoch name,noOfMalFlows,totalBenignFlows,all_decodable_count,all_decodable_percent,all_undecodable_count,all_undecodable_percent,benign_decodable_count,benign_decodable_percent,benign_undecodable_count,benign_undecodable_percent,purecell_ben_collision,purecell_mal_collision,purecell_all_collision,completely_colliding_flows,completely_colliding_mal_flows,completely_colliding_ben_flows,non_colliding_flows,non_colliding_mal_flows,non_colliding_ben_flows,collisions_by_benignflows,collisions_by_maliciousflows,collisions_by_allflows,cells_occupied_epochend,cells_occupied_epochend_percent,cells_occupied_decodeend,cells_occupied_decodeend_percent,purecell_count_before_decode,purecell_count_after_decode,no_of_benign_flows_classified_as_old,no_of_benign_flows_classified_as_new,no_of_malicious_flows_classified_as_old,no_of_malicious_flows_classified_as_new,total_flows_classified_as_old,total_flows_classified_as_new,catergory_of_flows,Pollution ?,pre_mit_decodable,pre_mit_undecodable,pre_mit_decodable_percent,pre_mit_undecodable_percent,NumberofSampledFlows,Sampled Flows after nonMitigated SD,Flows used for mitigation
_00179_20180315130150,141,23542,23656,99.88599417303551,27,0.1140058269644893,23515,99.88531135842325,27,0.11468864157675644,25009,52,25061,8911,0,8911,1945,100,1845,64944,53,64997,29627,95.37406644347153,0,0.0,4566,0,27,23515,0,141,27,23656,NORMAL,No,0,0,0.0,0.0,8911,0,0
_00003_20180315130100,143,23858,23965,99.8500062497396,36,0.14999375026040582,23822,99.84910721770476,36,0.15089278229524689,25244,57,25301,9104,0,9104,1905,93,1812,66132,61,66193,29667,95.5028328611898,0,0.0,4366,0,36,23822,0,143,36,23965,NORMAL,No,10419,13582,43.410691221199116,56.589308778800884,9104,6548,11
_00036_20180315130110,143,23864,23966,99.82921647852709,41,0.17078352147290374,23823,99.82819309420047,41,0.17180690579953067,25246,55,25301,9089,0,9089,1919,94,1825,66142,59,66201,29663,95.48995621941798,0,0.0,4362,0,41,23823,0,143,41,23966,NORMAL,No,0,0,0.0,0.0,9089,0,0
_00158_20180315130144,142,23698,23807,99.86157718120805,33,0.13842281879194632,23665,99.86074774242553,33,0.13925225757447887,25118,38,25156,9068,0,9068,1975,105,1870,65623,41,65664,29564,95.17125933556528,0,0.0,4408,0,33,23665,0,142,33,23807,NORMAL,No,0,0,0.0,0.0,9068,0,0
_00109_20180315130130,143,23841,23945,99.83739159439627,39,0.16260840560373582,23802,99.8364162577073,39,0.16358374229268904,25152,53,25205,9159,0,9159,1930,96,1834,66066,56,66122,29658,95.4738604172032,0,0.0,4453,0,39,23802,0,143,39,23945,NORMAL,No,0,0,0.0,0.0,9159,0,0
_00164_20180315130145,143,23953,24065,99.87134794156707,31,0.12865205843293492,23922,99.87057988560932,31,0.12942011439068174,25171,48,25219,9303,0,9303,1960,101,1859,66594,51,66645,29615,95.33543651815607,0,0.0,4396,0,31,23922,0,143,31,24065,NORMAL,No,11946,12150,49.57669322709163,50.42330677290837,9303,7079,142
_00145_20180315130140,142,23753,23857,99.84097091441724,38,0.1590290855827579,23715,99.84002020797374,38,0.15997979202627038,25110,49,25159,9048,0,9048,1939,98,1841,65679,51,65730,29698,95.60262683492145,0,0.0,4539,0,38,23715,0,142,38,23857,NORMAL,No,0,0,0.0,0.0,9048,0,0
_00197_20180315130155,141,23665,23762,99.81517264555154,44,0.18482735444845838,23621,99.81407141347982,44,0.1859285865201775,25118,36,25154,8965,0,8965,1930,103,1827,65412,41,65453,29595,95.27105330929693,0,0.0,4441,0,44,23621,0,141,44,23762,NORMAL,No,0,0,0.0,0.0,8965,0,0
_00168_20180315130147,145,24219,24323,99.83171892956821,41,0.1682810704317846,24178,99.83071142491433,41,0.16928857508567652,25445,57,25502,9421,0,9421,1899,93,1806,67481,59,67540,29752,95.7764614988411,0,0.0,4250,0,41,24178,0,145,41,24323,SPIKE,No,11603,12761,47.623542932195036,52.376457067804964,9421,7515,299
_00015_20180315130104,145,24315,24416,99.82011447260834,44,0.17988552739165986,24271,99.81904174377956,44,0.18095825622044007,25394,43,25437,9515,0,9515,1959,107,1852,67888,44,67932,29732,95.71207828998197,0,0.0,4295,0,44,24271,0,145,44,24416,SPIKE,No,11844,12616,48.42191332788225,51.57808667211774,9515,7584,260
_00170_20180315130147,142,23769,23873,99.84107732842624,38,0.15892267157375267,23731,99.84012789768185,38,0.15987210231814547,25124,45,25169,9060,0,9060,1941,100,1841,65784,50,65834,29658,95.4738604172032,0,0.0,4489,0,38,23731,0,142,38,23873,NORMAL,No,0,0,0.0,0.0,9060,0,0
_00169_20180315130147,143,23952,24054,99.82984021581241,41,0.17015978418759078,23911,99.82882431529725,41,0.1711756847027388,25263,63,25326,9329,0,9329,1944,86,1858,66481,69,66550,29666,95.49961370074685,0,0.0,4340,0,41,23911,0,143,41,24054,NORMAL,No,11171,12924,46.36231583316041,53.63768416683959,9329,6831,73
_00089_20180315130124,145,24244,24345,99.81959079913075,44,0.18040920086924433,24200,99.8185117967332,44,0.18148820326678766,25450,63,25513,9474,0,9474,1977,91,1886,67583,67,67650,29730,95.70563996909605,0,0.0,4217,0,44,24200,0,145,44,24345,SPIKE,No,11175,13214,45.8198368116774,54.1801631883226,9474,7475,286
