Capacity of Flows : ,23988
Size of IBLT : ,31064
Number of BF Hash Functions : ,7,Size of BF : ,229929
Epoch name,noOfMalFlows,totalBenignFlows,all_decodable_count,all_decodable_percent,all_undecodable_count,all_undecodable_percent,benign_decodable_count,benign_decodable_percent,benign_undecodable_count,benign_undecodable_percent,purecell_ben_collision,purecell_mal_collision,purecell_all_collision,completely_colliding_flows,completely_colliding_mal_flows,completely_colliding_ben_flows,non_colliding_flows,non_colliding_mal_flows,non_colliding_ben_flows,collisions_by_benignflows,collisions_by_maliciousflows,collisions_by_allflows,cells_occupied_epochend,cells_occupied_epochend_percent,cells_occupied_decodeend,cells_occupied_decodeend_percent,purecell_count_before_decode,purecell_count_after_decode,no_of_benign_flows_classified_as_old,no_of_benign_flows_classified_as_new,no_of_malicious_flows_classified_as_old,no_of_malicious_flows_classified_as_new,total_flows_classified_as_old,total_flows_classified_as_new,catergory_of_flows,Pollution ?,pre_mit_decodable,pre_mit_undecodable,pre_mit_decodable_percent,pre_mit_undecodable_percent,NumberofSampledFlows,Sampled Flows after nonMitigated SD,Flows used for mitigation
_00179_20180315130150,2,23542,23520,99.89806320081549,24,0.10193679918450561,23518,99.89805454082065,24,0.10194545917933905,24962,0,24962,8774,0,8774,1931,2,1929,64474,0,64474,29606,95.30646407416945,0,0.0,4644,0,24,23518,0,2,24,23520,NORMAL,No,0,0,0.0,0.0,8774,0,0
_00003_20180315130100,2,23858,23824,99.84911986588433,36,0.15088013411567477,23822,99.84910721770476,36,0.15089278229524689,25221,0,25221,8977,0,8977,1908,2,1906,65649,0,65649,29647,95.43844965233068,0,0.0,4426,0,36,23822,0,2,36,23824,NORMAL,No,0,0,0.0,0.0,8977,0,0
_00036_20180315130110,2,23864,23826,99.83239755300427,40,0.16760244699572613,23824,99.83238350653704,40,0.16761649346295676,25222,0,25222,8981,0,8981,1939,2,1937,65669,0,65669,29635,95.39981972701518,0,0.0,4413,0,40,23824,0,2,40,23826,NORMAL,No,0,0,0.0,0.0,8981,0,0
_00158_20180315130144,2,23698,23667,99.86075949367088,33,0.13924050632911392,23665,99.86074774242553,33,0.13925225757447887,25065,0,25065,8944,0,8944,1980,2,1978,65128,0,65128,29540,95.09399948493433,0,0.0,4475,0,33,23665,0,2,33,23667,NORMAL,No,0,0,0.0,0.0,8944,0,0
_00109_20180315130130,2,23841,23806,99.844818185631,37,0.1551818143689972,23804,99.84480516756847,37,0.15519483243152551,25113,0,25113,9044,0,9044,1934,2,1932,65590,0,65590,29634,95.39660056657225,0,0.0,4521,0,37,23804,0,2,37,23806,NORMAL,No,0,0,0.0,0.0,9044,0,0
_00164_20180315130145,2,23953,23926,99.87893967856397,29,0.1210603214360259,23924,99.87892957040872,29,0.12107042959128293,25145,0,25145,9180,0,9180,1956,2,1954,66109,0,66109,29595,95.27105330929693,0,0.0,4450,0,29,23924,0,2,29,23926,NORMAL,No,11238,12717,46.91296180338134,53.087038196618664,9180,6730,21
_00145_20180315130140,2,23753,23717,99.84003367712062,38,0.1599663228793938,23715,99.84002020797374,38,0.15997979202627038,25072,0,25072,8926,0,8926,1921,2,1919,65196,0,65196,29672,95.51892866340458,0,0.0,4600,0,38,23715,0,2,38,23717,NORMAL,No,0,0,0.0,0.0,8926,0,0
_00197_20180315130155,2,23665,23624,99.81831241813495,43,0.18168758186504416,23622,99.81829706317346,43,0.1817029368265371,25058,0,25058,8839,0,8839,1929,2,1927,64917,0,64917,29579,95.21954674220963,0,0.0,4521,0,43,23622,0,2,43,23624,NORMAL,No,0,0,0.0,0.0,8839,0,0
_00168_20180315130147,2,24219,24182,99.83898270096198,39,0.16101729903802486,24180,99.8389694041868,39,0.1610305958132045,25425,0,25425,9301,0,9301,1910,2,1908,67002,0,67002,29726,95.69276332732424,0,0.0,4301,0,39,24180,0,2,39,24182,SPIKE,No,11140,13081,45.99314644316915,54.00685355683085,9301,7281,237
_00015_20180315130104,2,24315,24274,99.82316897643624,43,0.17683102356376199,24272,99.82315443142093,43,0.17684556857906641,25345,0,25345,9413,0,9413,1965,2,1963,67385,0,67385,29711,95.64447592067988,0,0.0,4366,0,43,24272,0,2,43,24274,SPIKE,No,11843,12474,48.70255376896821,51.297446231031785,9413,7278,198
_00170_20180315130147,2,23769,23734,99.8443481553153,37,0.15565184468469984,23732,99.84433505826917,37,0.15566494173082587,25098,0,25098,8940,0,8940,1934,2,1932,65308,0,65308,29628,95.3772856039145,0,0.0,4530,0,37,23732,0,2,37,23734,NORMAL,No,0,0,0.0,0.0,8940,0,0
_00169_20180315130147,2,23952,23914,99.8330132754446,40,0.16698672455539784,23912,99.83299933199733,40,0.16700066800267202,25246,0,25246,9213,0,9213,1950,2,1948,66027,0,66027,29629,95.38050476435745,0,0.0,4383,0,40,23912,0,2,40,23914,NORMAL,No,0,0,0.0,0.0,9213,0,0
