Capacity of Flows : ,23988
Size of IBLT : ,31064
Number of BF Hash Functions : ,7,Size of BF : ,229929
Epoch name,noOfMalFlows,totalBenignFlows,all_decodable_count,all_decodable_percent,all_undecodable_count,all_undecodable_percent,benign_decodable_count,benign_decodable_percent,benign_undecodable_count,benign_undecodable_percent,purecell_ben_collision,purecell_mal_collision,purecell_all_collision,completely_colliding_flows,completely_colliding_mal_flows,completely_colliding_ben_flows,non_colliding_flows,non_colliding_mal_flows,non_colliding_ben_flows,collisions_by_benignflows,collisions_by_maliciousflows,collisions_by_allflows,cells_occupied_epochend,cells_occupied_epochend_percent,cells_occupied_decodeend,cells_occupied_decodeend_percent,purecell_count_before_decode,purecell_count_after_decode,no_of_benign_flows_classified_as_old,no_of_benign_flows_classified_as_new,no_of_malicious_flows_classified_as_old,no_of_malicious_flows_classified_as_new,total_flows_classified_as_old,total_flows_classified_as_new,catergory_of_flows,Pollution ?,pre_mit_decodable,pre_mit_undecodable,pre_mit_decodable_percent,pre_mit_undecodable_percent,NumberofSampledFlows,Sampled Flows after nonMitigated SD,Flows used for mitigation
_00179_20180315130150,211,23542,23727,99.89054014229781,26,0.10945985770218498,23516,99.88955908588905,26,0.11044091411095064,25018,75,25093,8966,0,8966,1936,141,1795,65191,82,65273,29635,95.39981972701518,0,0.0,4542,0,26,23516,0,211,26,23727,NORMAL,No,0,0,0.0,0.0,8966,0,0
_00003_20180315130100,214,23858,24034,99.84214024592887,38,0.15785975407111996,23820,99.84072428535502,38,0.1592757146449828,25252,105,25357,9166,0,9166,1894,122,1772,66336,116,66452,29684,95.55755858872006,0,0.0,4327,0,38,23820,0,214,38,24034,NORMAL,No,0,0,0.0,0.0,9166,0,0
_00036_20180315130110,214,23864,24038,99.83387324528616,40,0.16612675471384666,23824,99.83238350653704,40,0.16761649346295676,25265,79,25344,9147,0,9147,1944,139,1805,66380,89,66469,29683,95.5543394282771,0,0.0,4339,0,40,23824,0,214,40,24038,NORMAL,No,11411,12667,47.39180995099261,52.6081900490074,9147,6662,73
_00158_20180315130144,213,23698,23876,99.85362385512944,35,0.14637614487056166,23663,99.85230821166343,35,0.14769178833656849,25103,91,25194,9133,0,9133,1978,134,1844,65828,100,65928,29576,95.20988926088077,0,0.0,4382,0,35,23663,0,213,35,23876,NORMAL,No,0,0,0.0,0.0,9133,0,0
_00109_20180315130130,214,23841,24016,99.83787154437746,39,0.1621284556225317,23802,99.8364162577073,39,0.16358374229268904,25160,96,25256,9229,0,9229,1924,127,1797,66280,106,66386,29678,95.53824362606233,0,0.0,4422,0,39,23802,0,214,39,24016,NORMAL,No,11970,12085,49.76096445645396,50.23903554354604,9229,6588,71
_00164_20180315130145,215,23953,24133,99.85518040383978,35,0.14481959616021184,23918,99.85388051601052,35,0.1461194839894794,25160,92,25252,9341,1,9340,1950,129,1821,66789,105,66894,29638,95.40947720834406,0,0.0,4386,0,35,23918,0,215,35,24133,NORMAL,No,11024,13144,45.614035087719294,54.385964912280706,9341,7244,172
_00145_20180315130140,213,23753,23928,99.8414420428941,38,0.1585579571059,23715,99.84002020797374,38,0.15997979202627038,25108,92,25200,9110,0,9110,1929,141,1788,65919,97,66016,29696,95.59618851403555,0,0.0,4496,0,38,23715,0,213,38,23928,NORMAL,No,0,0,0.0,0.0,9110,0,0
_00197_20180315130155,212,23665,23830,99.80315785065126,47,0.19684214934874564,23618,99.8013944643989,47,0.19860553560109867,25097,85,25182,8991,0,8991,1926,128,1798,65609,94,65703,29617,95.34187483904198,0,0.0,4435,0,47,23618,0,212,47,23830,NORMAL,No,0,0,0.0,0.0,8991,0,0
_00168_20180315130147,217,24219,24395,99.83221476510067,41,0.16778523489932887,24178,99.83071142491433,41,0.16928857508567652,25420,100,25520,9479,0,9479,1904,122,1782,67715,111,67826,29754,95.78289981972702,0,0.0,4234,0,41,24178,0,217,41,24395,SPIKE,No,11822,12614,48.37944017024063,51.62055982975937,9479,7677,378
_00015_20180315130104,218,24315,24489,99.82064973708881,44,0.17935026291118086,24271,99.81904174377956,44,0.18095825622044007,25343,123,25466,9603,0,9603,1973,115,1858,68078,132,68210,29746,95.75714653618337,0,0.0,4280,0,44,24271,0,218,44,24489,SPIKE,No,12011,12522,48.95854563241349,51.04145436758651,9603,7696,368
_00170_20180315130147,213,23769,23943,99.83737803352514,39,0.16262196647485613,23730,99.83592073709453,39,0.16407926290546512,25084,104,25188,9099,1,9098,1927,128,1799,65991,107,66098,29674,95.5253669842905,0,0.0,4486,0,39,23730,0,213,39,23943,NORMAL,No,0,0,0.0,0.0,9099,0,0
_00169_20180315130147,215,23952,24124,99.82207141970456,43,0.1779285802954442,23909,99.82047428189713,43,0.1795257181028724,25265,102,25367,9394,0,9394,1944,129,1815,66731,113,66844,29652,95.45454545454545,0,0.0,4285,0,43,23909,0,215,43,24124,NORMAL,No,11200,12967,46.34418835602268,53.65581164397732,9394,7100,143
_00089_20180315130124,218,24244,24418,99.82012917995257,44,0.1798708200474205,24200,99.8185117967332,44,0.18148820326678766,25455,104,25559,9540,0,9540,1968,125,1843,67821,117,67938,29734,95.7185166108679,0,0.0,4175,0,44,24200,0,218,44,24418,SPIKE,No,12137,12325,49.61573052080778,50.38426947919221,9540,7602,352
_00035_20180315130109,216,24027,24205,99.84325372272409,38,0.1567462772759147,23989,99.84184459150123,38,0.15815540849877222,25218,103,25321,9283,0,9283,1899,132,1767,66985,113,67098,29722,95.6798866855524,0,0.0,4401,0,38,23989,0,216,38,24205,SPIKE,No,11393,12850,46.99500886853937,53.004991131460635,9283,6562,48
_00006_20180315130101,215,23981,24160,99.85121507687221,36,0.1487849231277897,23945,99.8498811559151,36,0.15011884408490053,25282,102,25384,9287,0,9287,1958,132,1826,66840,109,66949,29691,95.58009271182075,0,0.0,4307,0,36,23945,0,215,36,24160,NORMAL,No,11731,12465,48.48322036700281,51.51677963299719,9287,7036,205
_00102_20180315130128,214,23839,24006,99.80459817902133,47,0.1954018209786721,23792,99.80284407903017,47,0.19715592096983936,25178,81,25259,9221,0,9221,1902,140,1762,66313,92,66405,29619,95.34831315992788,0,0.0,4360,0,47,23792,0,214,47,24006,NORMAL,No,11990,12063,49.848251777325075,50.15174822267493,9221,6537,68
_00053_20180315130114,217,24129,24314,99.86856157068922,32,0.13143842931076974,24097,99.86737950184425,32,0.1326204981557462,25433,122,25555,9555,1,9554,1955,118,1837,67413,133,67546,29710,95.64125676023693,0,0.0,4155,0,32,24097,0,217,32,24314,SPIKE,No,11791,12555,48.43095375010268,51.56904624989731,9555,7592,322
_00195_20180315130154,217,24158,24331,99.81948717948718,44,0.1805128205128205,24114,99.8178657173607,44,0.18213428263929135,25350,87,25437,9431,0,9431,1955,146,1809,67580,91,67671,29653,95.45776461498842,0,0.0,4216,0,44,24114,0,217,44,24331,SPIKE,No,11647,12728,47.7825641025641,52.21743589743589,9431,7335,255
_00094_20180315130126,216,24090,24266,99.83543158067967,40,0.16456841932033242,24050,99.83395599833956,40,0.16604400166044,25373,80,25453,9364,0,9364,1952,147,1805,67269,87,67356,29708,95.63481843935102,0,0.0,4255,0,40,24050,0,216,40,24266,SPIKE,No,11205,13101,46.09972846210812,53.900271537891875,9364,7304,182
_00111_20180315130131,215,23913,24093,99.85494031830238,35,0.14505968169761274,23878,99.85363609752018,35,0.1463639024798227,25233,113,25346,9318,0,9318,1923,116,1807,66613,123,66736,29636,95.40303888745815,0,0.0,4290,0,35,23878,0,215,35,24093,NORMAL,No,11054,13074,45.81399204244032,54.18600795755968,9318,6837,129
_00148_20180315130141,214,23794,23965,99.82089303565478,43,0.17910696434521825,23751,99.81928217197613,43,0.18071782802387157,25179,104,25283,9114,0,9114,1969,125,1844,66111,116,66227,29633,95.39338140612928,0,0.0,4350,0,43,23751,0,214,43,23965,NORMAL,No,0,0,0.0,0.0,9114,0,0
