Capacity of Flows : ,23988
Size of IBLT : ,31064
Number of BF Hash Functions : ,7,Size of BF : ,229929
Epoch name,noOfMalFlows,totalBenignFlows,all_decodable_count,all_decodable_percent,all_undecodable_count,all_undecodable_percent,benign_decodable_count,benign_decodable_percent,benign_undecodable_count,benign_undecodable_percent,purecell_ben_collision,purecell_mal_collision,purecell_all_collision,completely_colliding_flows,completely_colliding_mal_flows,completely_colliding_ben_flows,non_colliding_flows,non_colliding_mal_flows,non_colliding_ben_flows,collisions_by_benignflows,collisions_by_maliciousflows,collisions_by_allflows,cells_occupied_epochend,cells_occupied_epochend_percent,cells_occupied_decodeend,cells_occupied_decodeend_percent,purecell_count_before_decode,purecell_count_after_decode,no_of_benign_flows_classified_as_old,no_of_benign_flows_classified_as_new,no_of_malicious_flows_classified_as_old,no_of_malicious_flows_classified_as_new,total_flows_classified_as_old,total_flows_classified_as_new,catergory_of_flows,Pollution ?,pre_mit_decodable,pre_mit_undecodable,pre_mit_decodable_percent,pre_mit_undecodable_percent,NumberofSampledFlows,Sampled Flows after nonMitigated SD,Flows used for mitigation
_00179_20180315130150,1883,23542,25376,99.80727630285152,49,0.1927236971484759,23495,99.80035680910713,47,0.1996431908928723,23887,2108,25995,10339,503,9836,1927,217,1710,67004,4595,71599,29905,96.26899304661343,0,0.0,3910,0,47,23495,2,1881,49,25376,NORMAL,No,12810,12615,50.383480825958706,49.616519174041294,10339,8965,1099
_00003_20180315130100,1908,23858,25711,99.78654040208026,55,0.2134595979197392,23804,99.77366082655713,54,0.22633917344287033,24041,2135,26176,10572,507,10065,1922,195,1727,68209,4660,72869,29975,96.4943342776204,0,0.0,3799,0,54,23804,1,1907,55,25711,NORMAL,No,13314,12452,51.672747030971045,48.327252969028955,10572,9446,1353
_00036_20180315130110,1909,23864,25714,99.77107826019478,59,0.22892173980522254,23805,99.75276567214215,59,0.2472343278578612,24116,2086,26202,10590,559,10031,1925,201,1724,68093,4804,72897,29959,96.4428277105331,0,0.0,3757,0,59,23805,0,1909,59,25714,NORMAL,No,12936,12837,50.192061459667094,49.807938540332906,10590,9383,1408
_00158_20180315130144,1895,23698,25539,99.78900480600164,54,0.21099519399835892,23644,99.77213266942358,54,0.22786733057641997,23789,2235,26024,10500,535,9965,1975,192,1783,67495,4779,72274,29882,96.19495235642545,0,0.0,3858,0,54,23644,0,1895,54,25539,NORMAL,No,12193,13400,47.64193334114797,52.35806665885203,10500,9293,1260
_00109_20180315130130,1907,23841,25692,99.78250737921392,56,0.21749262078608048,23786,99.76930497881801,55,0.23069502118199742,23896,2242,26138,10623,531,10092,1935,183,1752,68038,4764,72802,29966,96.46536183363379,0,0.0,3828,0,55,23786,1,1906,56,25692,NORMAL,No,12547,13201,48.72999844648128,51.27000155351872,10623,9410,1323
_00164_20180315130145,1916,23953,25817,99.79898720476245,52,0.20101279523754303,23901,99.78290819521564,52,0.21709180478436937,23877,2262,26139,10766,497,10269,1936,190,1746,68631,4721,73352,29916,96.30440381148595,0,0.0,3777,0,52,23901,0,1916,52,25817,NORMAL,No,12518,13351,48.38996482276083,51.61003517723917,10766,9679,1415
_00145_20180315130140,1900,23753,25592,99.76221104744084,61,0.2377889525591549,23692,99.74319033385257,61,0.256809666147434,23930,2217,26147,10513,568,9945,1919,166,1753,67490,4905,72395,29973,96.48789595673448,0,0.0,3826,0,61,23692,0,1900,61,25592,NORMAL,No,12400,13253,48.33742642186099,51.662573578139,10513,9246,1190
_00197_20180315130155,1893,23665,25491,99.73785116206277,67,0.2621488379372408,23600,99.72533276991338,65,0.2746672300866258,23921,2145,26066,10418,571,9847,1932,184,1748,67262,4830,72092,29872,96.16276075199588,0,0.0,3806,0,65,23600,2,1891,67,25491,NORMAL,No,13065,12493,51.11902339776195,48.88097660223805,10418,9222,1235
_00168_20180315130147,1937,24219,26096,99.77060712647193,60,0.2293928735280624,24161,99.76051860109831,58,0.23948139890168874,24198,2216,26414,10926,534,10392,1926,192,1734,69459,4872,74331,30053,96.74542879217101,0,0.0,3639,0,58,24161,2,1935,60,26096,SPIKE,No,12748,13408,48.73833919559566,51.26166080440434,10926,9916,1636
_00015_20180315130104,1945,24315,26185,99.71439451637471,75,0.28560548362528565,24243,99.7038864898211,72,0.2961135101789019,24123,2213,26336,11024,614,10410,1948,171,1777,69683,5035,74718,30022,96.64563481843935,0,0.0,3686,0,72,24243,3,1942,75,26185,SPIKE,No,12846,13414,48.91850723533892,51.081492764661085,11024,10038,1744
