Capacity of Flows : ,23988
Size of IBLT : ,31064
Number of BF Hash Functions : ,7,Size of BF : ,229929
Epoch name,noOfMalFlows,totalBenignFlows,all_decodable_count,all_decodable_percent,all_undecodable_count,all_undecodable_percent,benign_decodable_count,benign_decodable_percent,benign_undecodable_count,benign_undecodable_percent,purecell_ben_collision,purecell_mal_collision,purecell_all_collision,completely_colliding_flows,completely_colliding_mal_flows,completely_colliding_ben_flows,non_colliding_flows,non_colliding_mal_flows,non_colliding_ben_flows,collisions_by_benignflows,collisions_by_maliciousflows,collisions_by_allflows,cells_occupied_epochend,cells_occupied_epochend_percent,cells_occupied_decodeend,cells_occupied_decodeend_percent,purecell_count_before_decode,purecell_count_after_decode,no_of_benign_flows_classified_as_old,no_of_benign_flows_classified_as_new,no_of_malicious_flows_classified_as_old,no_of_malicious_flows_classified_as_new,total_flows_classified_as_old,total_flows_classified_as_new,catergory_of_flows,Pollution ?,pre_mit_decodable,pre_mit_undecodable,pre_mit_decodable_percent,pre_mit_undecodable_percent,NumberofSampledFlows,Sampled Flows after nonMitigated SD,Flows used for mitigation
_00179_20180315130150,1647,23542,25151,99.84914049783636,38,0.15085950216364288,23504,99.83858635629937,38,0.16141364370062017,23918,1933,25851,10148,395,9753,1951,205,1746,66807,3904,70711,29893,96.23036312129797,0,0.0,4042,0,38,23504,0,1647,38,25151,NORMAL,No,12170,13019,48.314740561356146,51.68525943864385,10148,8680,860
_00003_20180315130100,1670,23858,25468,99.76496396114071,60,0.23503603885929175,23799,99.7527034956828,59,0.24729650431721015,24136,1944,26080,10373,425,9948,1919,188,1731,67930,4019,71949,29923,96.32693793458667,0,0.0,3843,0,59,23799,1,1669,60,25468,NORMAL,No,12708,12820,49.78063303039799,50.21936696960201,10373,9095,1144
_00036_20180315130110,1670,23864,25483,99.80026631158455,51,0.1997336884154461,23813,99.78628897083473,51,0.21371102916526988,24152,1961,26113,10407,385,10022,1962,186,1776,68074,3971,72045,29887,96.21104815864022,0,0.0,3774,0,51,23813,0,1670,51,25483,NORMAL,No,12558,12976,49.18148351217984,50.81851648782016,10407,9130,1139
_00158_20180315130144,1658,23698,25302,99.7870326549929,54,0.2129673450070989,23644,99.77213266942358,54,0.22786733057641997,24021,1902,25923,10303,371,9932,2003,190,1813,67445,3908,71353,29855,96.10803502446562,0,0.0,3932,0,54,23644,0,1658,54,25302,NORMAL,No,12810,12546,50.52058684335069,49.479413156649315,10303,9032,1072
_00109_20180315130130,1668,23841,25452,99.7765494531342,57,0.22345054686581206,23785,99.76511052388743,56,0.23488947611257915,24049,1954,26003,10431,384,10047,1928,202,1726,67961,3917,71878,29930,96.34947205768736,0,0.0,3927,0,56,23785,1,1667,57,25452,NORMAL,No,12794,12715,50.154847308792974,49.845152691207026,10431,9021,1156
_00164_20180315130145,1676,23953,25584,99.82441765187873,45,0.17558234812126888,23909,99.81630693441322,44,0.18369306558677412,24092,1951,26043,10594,373,10221,1977,198,1779,68526,3926,72452,29884,96.20139067731137,0,0.0,3841,0,44,23909,1,1675,45,25584,NORMAL,No,12063,13566,47.06777478637481,52.932225213625195,10594,9522,1286
_00145_20180315130140,1662,23753,25361,99.78752705095417,54,0.21247294904583905,23699,99.77266029554161,54,0.22733970445838422,24007,1968,25975,10322,361,9961,1933,206,1727,67694,3810,71504,29940,96.38166366211692,0,0.0,3965,0,54,23699,0,1662,54,25361,NORMAL,No,12291,13124,48.36120401337793,51.63879598662208,10322,8973,1018
_00197_20180315130155,1656,23665,25259,99.75514395166067,62,0.24485604833932312,23603,99.73800971899429,62,0.2619902810057046,23956,1931,25887,10198,434,9764,1921,192,1729,67226,3973,71199,29837,96.0500901364924,0,0.0,3950,0,62,23603,0,1656,62,25259,NORMAL,No,11830,13491,46.720113739583745,53.279886260416255,10198,8896,1027
_00168_20180315130147,1695,24219,25865,99.8109130199892,49,0.18908698001080498,24171,99.80180849746067,48,0.19819150253932863,24371,1929,26300,10721,377,10344,1930,208,1722,69535,3930,73465,29995,96.55871748647952,0,0.0,3695,0,48,24171,1,1694,49,25865,SPIKE,No,12883,13031,49.71444007100409,50.2855599289959,10721,9693,1542
_00015_20180315130104,1702,24315,25951,99.74631971403312,66,0.2536802859668678,24250,99.73267530331071,65,0.26732469668928643,24239,1949,26188,10824,436,10388,1960,190,1770,69758,4080,73838,29966,96.46536183363379,0,0.0,3778,0,65,24250,1,1701,66,25951,SPIKE,No,12696,13321,48.798862282353845,51.20113771764615,10824,9788,1614
_00170_20180315130147,1663,23769,25372,99.76407675369613,60,0.23592324630386913,23710,99.75177752534815,59,0.24822247465185748,24020,1957,25977,10309,368,9941,1920,211,1709,67780,3819,71599,29889,96.21748647952614,0,0.0,3912,0,59,23710,1,1662,60,25372,NORMAL,No,12421,13011,48.840044039005974,51.15995596099402,10309,8954,1068
_00169_20180315130147,1676,23952,25568,99.76588106758233,60,0.23411893241766815,23893,99.75367401469606,59,0.24632598530394123,24154,1969,26123,10634,411,10223,1964,215,1749,68428,3952,72380,29892,96.22714396085502,0,0.0,3769,0,59,23893,1,1675,60,25568,NORMAL,No,12999,12629,50.72186670828781,49.27813329171219,10634,9409,1322
_00089_20180315130124,1697,24244,25874,99.74172159901315,67,0.2582784009868548,24178,99.72776769509983,66,0.27223230490018147,24357,1976,26333,10816,379,10437,1957,183,1774,69585,3962,73547,29949,96.41063610610352,0,0.0,3616,0,66,24178,1,1696,67,25874,SPIKE,No,13184,12757,50.8230214718014,49.1769785281986,10816,9685,1527
_00035_20180315130109,1681,24027,25652,99.78216897463824,56,0.2178310253617551,23971,99.76692887168602,56,0.2330711283139801,24070,2023,26093,10484,367,10117,1882,197,1685,68697,3938,72635,29973,96.48789595673448,0,0.0,3880,0,56,23971,0,1681,56,25652,SPIKE,No,12259,13449,47.68554535553135,52.31445464446865,10484,9251,1276
_00006_20180315130101,1678,23981,25602,99.77785572313807,57,0.2221442768619198,23925,99.76648179809015,56,0.23351820190984526,24164,1955,26119,10506,349,10157,1943,205,1738,68614,3847,72461,29947,96.40419778521762,0,0.0,3828,0,56,23925,1,1677,57,25602,NORMAL,No,12300,13359,47.936396585993215,52.06360341400678,10506,9331,1254
_00102_20180315130128,1668,23839,25448,99.76869094758301,59,0.23130905241698357,23781,99.75670120390956,58,0.24329879609044006,24087,1933,26020,10486,369,10117,1898,192,1706,68065,3881,71946,29846,96.07906258047902,0,0.0,3826,0,58,23781,1,1667,59,25448,NORMAL,No,12356,13151,48.44160426549575,51.55839573450426,10486,9369,1214
_00053_20180315130114,1689,24129,25765,99.79471686420327,53,0.20528313579673096,24076,99.78034729992955,53,0.21965270007045465,24347,1944,26291,10772,410,10362,1962,217,1745,69134,4008,73142,29918,96.31084213237187,0,0.0,3627,0,53,24076,0,1689,53,25765,SPIKE,No,13352,12466,51.715857153923615,48.284142846076385,10772,9743,1442
_00195_20180315130154,1691,24158,25789,99.76788270339279,60,0.23211729660721886,24098,99.75163506912824,60,0.2483649308717609,24160,2029,26189,10666,382,10284,1947,180,1767,69259,4030,73289,29867,96.1466649497811,0,0.0,3678,0,60,24098,0,1691,60,25789,SPIKE,No,13192,12657,51.03485628070719,48.96514371929281,10666,9552,1454
_00094_20180315130126,1686,24090,25715,99.76334574798263,61,0.23665425201738052,24029,99.74678289746784,61,0.253217102532171,24264,1946,26210,10623,364,10259,1930,209,1721,69028,3871,72899,29961,96.449266031419,0,0.0,3751,0,61,24029,0,1686,61,25715,SPIKE,No,12905,12871,50.06595282433272,49.93404717566729,10623,9516,1344
