Capacity of Flows : ,23988
Size of IBLT : ,31064
Number of BF Hash Functions : ,7,Size of BF : ,229929
Epoch name,noOfMalFlows,totalBenignFlows,all_decodable_count,all_decodable_percent,all_undecodable_count,all_undecodable_percent,benign_decodable_count,benign_decodable_percent,benign_undecodable_count,benign_undecodable_percent,purecell_ben_collision,purecell_mal_collision,purecell_all_collision,completely_colliding_flows,completely_colliding_mal_flows,completely_colliding_ben_flows,non_colliding_flows,non_colliding_mal_flows,non_colliding_ben_flows,collisions_by_benignflows,collisions_by_maliciousflows,collisions_by_allflows,cells_occupied_epochend,cells_occupied_epochend_percent,cells_occupied_decodeend,cells_occupied_decodeend_percent,purecell_count_before_decode,purecell_count_after_decode,no_of_benign_flows_classified_as_old,no_of_benign_flows_classified_as_new,no_of_malicious_flows_classified_as_old,no_of_malicious_flows_classified_as_new,total_flows_classified_as_old,total_flows_classified_as_new,catergory_of_flows,Pollution ?,pre_mit_decodable,pre_mit_undecodable,pre_mit_decodable_percent,pre_mit_undecodable_percent,NumberofSampledFlows,Sampled Flows after nonMitigated SD,Flows used for mitigation
_00179_20180315130150,18,23542,23536,99.8981324278438,24,0.10186757215619693,23518,99.89805454082065,24,0.10194545917933905,24975,0,24975,8787,0,8787,1930,18,1912,64538,0,64538,29606,95.30646407416945,0,0.0,4631,0,24,23518,0,18,24,23536,NORMAL,No,0,0,0.0,0.0,8787,0,0
_00003_20180315130100,19,23858,23841,99.84922728986054,36,0.15077271013946475,23822,99.84910721770476,36,0.15089278229524689,25230,3,25233,8992,0,8992,1910,16,1894,65711,3,65714,29650,95.44810713365955,0,0.0,4417,0,36,23822,0,19,36,23841,NORMAL,No,0,0,0.0,0.0,8992,0,0
_00036_20180315130110,19,23864,23843,99.83251685299167,40,0.16748314700833228,23824,99.83238350653704,40,0.16761649346295676,25229,3,25232,8993,0,8993,1947,16,1931,65730,3,65733,29639,95.41269636878702,0,0.0,4407,0,40,23824,0,19,40,23843,NORMAL,No,0,0,0.0,0.0,8993,0,0
_00158_20180315130144,18,23698,23682,99.85663686962388,34,0.1433631303761174,23664,99.85652797704448,34,0.1434720229555237,25075,0,25075,8963,0,8963,1975,18,1957,65186,0,65186,29542,95.10043780582023,0,0.0,4467,0,34,23664,0,18,34,23682,NORMAL,No,0,0,0.0,0.0,8963,0,0
_00109_20180315130130,19,23841,23823,99.84492875104777,37,0.1550712489522213,23804,99.84480516756847,37,0.15519483243152551,25120,0,25120,9055,0,9055,1943,19,1924,65657,0,65657,29635,95.39981972701518,0,0.0,4515,0,37,23804,0,19,37,23823,NORMAL,No,0,0,0.0,0.0,9055,0,0
_00164_20180315130145,19,23953,23943,99.87902552978476,29,0.12097447021525112,23924,99.87892957040872,29,0.12107042959128293,25156,0,25156,9200,0,9200,1954,19,1935,66177,0,66177,29595,95.27105330929693,0,0.0,4439,0,29,23924,0,19,29,23943,NORMAL,No,11180,12792,46.637744034707154,53.36225596529284,9200,6839,59
_00145_20180315130140,19,23753,23733,99.8359414437153,39,0.1640585562847047,23714,99.83581021344672,39,0.16418978655327748,25078,2,25080,8944,0,8944,1921,17,1904,65257,2,65259,29673,95.52214782384753,0,0.0,4593,0,39,23714,0,19,39,23733,NORMAL,No,0,0,0.0,0.0,8944,0,0
_00197_20180315130155,18,23665,23640,99.81843516446396,43,0.1815648355360385,23622,99.81829706317346,43,0.1817029368265371,25063,4,25067,8849,0,8849,1931,15,1916,64979,4,64983,29577,95.21310842132372,0,0.0,4510,0,43,23622,0,18,43,23640,NORMAL,No,0,0,0.0,0.0,8849,0,0
_00168_20180315130147,19,24219,24199,99.83909563495338,39,0.160904365046621,24180,99.8389694041868,39,0.1610305958132045,25434,2,25436,9316,0,9316,1909,17,1892,67063,2,67065,29731,95.70885912953901,0,0.0,4295,0,39,24180,0,19,39,24199,SPIKE,No,12015,12223,49.57092169320901,50.429078306790984,9316,7318,261
_00015_20180315130104,19,24315,24291,99.8232925125339,43,0.17670748746609682,24272,99.82315443142093,43,0.17684556857906641,25354,1,25355,9426,0,9426,1962,18,1944,67451,1,67452,29712,95.64769508112285,0,0.0,4357,0,43,24272,0,19,43,24291,SPIKE,No,11812,12522,48.54113585929153,51.45886414070847,9426,7309,213
