Capacity of Flows : ,23988
Size of IBLT : ,31064
Number of BF Hash Functions : ,7,Size of BF : ,229929
Epoch name,noOfMalFlows,totalBenignFlows,all_decodable_count,all_decodable_percent,all_undecodable_count,all_undecodable_percent,benign_decodable_count,benign_decodable_percent,benign_undecodable_count,benign_undecodable_percent,purecell_ben_collision,purecell_mal_collision,purecell_all_collision,completely_colliding_flows,completely_colliding_mal_flows,completely_colliding_ben_flows,non_colliding_flows,non_colliding_mal_flows,non_colliding_ben_flows,collisions_by_benignflows,collisions_by_maliciousflows,collisions_by_allflows,cells_occupied_epochend,cells_occupied_epochend_percent,cells_occupied_decodeend,cells_occupied_decodeend_percent,purecell_count_before_decode,purecell_count_after_decode,no_of_benign_flows_classified_as_old,no_of_benign_flows_classified_as_new,no_of_malicious_flows_classified_as_old,no_of_malicious_flows_classified_as_new,total_flows_classified_as_old,total_flows_classified_as_new,catergory_of_flows,Pollution ?,pre_mit_decodable,pre_mit_undecodable,pre_mit_decodable_percent,pre_mit_undecodable_percent,NumberofSampledFlows,Sampled Flows after nonMitigated SD,Flows used for mitigation
_00179_20180315130150,47,23542,23565,99.89825766246979,24,0.10174233753020476,23518,99.89805454082065,24,0.10194545917933905,24986,2,24988,8805,0,8805,1936,45,1891,64642,2,64644,29616,95.33865567859903,0,0.0,4628,0,24,23518,0,47,24,23565,NORMAL,No,0,0,0.0,0.0,8805,0,0
_00003_20180315130100,47,23858,23868,99.84522066513281,37,0.1547793348671826,23821,99.84491575152988,37,0.15508424847011484,25240,4,25244,9021,0,9021,1915,43,1872,65812,4,65816,29656,95.46742209631728,0,0.0,4412,0,37,23821,0,47,37,23868,NORMAL,No,0,0,0.0,0.0,9021,0,0
_00036_20180315130110,47,23864,23870,99.82853080172306,41,0.17146919827694368,23823,99.82819309420047,41,0.17180690579953067,25256,5,25261,9018,0,9018,1944,42,1902,65824,5,65829,29651,95.4513262941025,0,0.0,4390,0,41,23823,0,47,41,23870,NORMAL,No,0,0,0.0,0.0,9018,0,0
_00158_20180315130144,47,23698,23712,99.86102337334175,33,0.13897662665824384,23665,99.86074774242553,33,0.13925225757447887,25086,9,25095,8981,0,8981,1982,39,1943,65289,9,65298,29550,95.1261910893639,0,0.0,4455,0,33,23665,0,47,33,23712,NORMAL,No,0,0,0.0,0.0,8981,0,0
_00109_20180315130130,47,23841,23850,99.84092431346284,38,0.15907568653717347,23803,99.84061071263788,38,0.1593892873621073,25131,8,25139,9090,0,9090,1930,40,1890,65747,8,65755,29645,95.43201133144476,0,0.0,4506,0,38,23803,0,47,38,23850,NORMAL,No,0,0,0.0,0.0,9090,0,0
_00164_20180315130145,47,23953,23971,99.87916666666666,29,0.12083333333333333,23924,99.87892957040872,29,0.12107042959128293,25160,7,25167,9217,0,9217,1961,42,1919,66278,7,66285,29599,95.28392995106876,0,0.0,4432,0,29,23924,0,47,29,23971,NORMAL,No,10730,13270,44.708333333333336,55.291666666666664,9217,6811,23
_00145_20180315130140,47,23753,23761,99.83613445378151,39,0.1638655462184874,23714,99.83581021344672,39,0.16418978655327748,25091,7,25098,8953,0,8953,1914,40,1874,65349,7,65356,29688,95.5704352304919,0,0.0,4590,0,39,23714,0,47,39,23761,NORMAL,No,0,0,0.0,0.0,8953,0,0
_00197_20180315130155,47,23665,23668,99.8144399460189,44,0.18556005398110662,23621,99.81407141347982,44,0.1859285865201775,25074,6,25080,8864,0,8864,1928,41,1887,65078,6,65084,29588,95.24851918619625,0,0.0,4508,0,44,23621,0,47,44,23668,NORMAL,No,0,0,0.0,0.0,8864,0,0
_00168_20180315130147,48,24219,24228,99.8392879218692,39,0.1607120781307949,24180,99.8389694041868,39,0.1610305958132045,25446,5,25451,9345,0,9345,1902,43,1859,67175,5,67180,29732,95.71207828998197,0,0.0,4281,0,39,24180,0,48,39,24228,SPIKE,No,11372,12895,46.861993653933325,53.13800634606668,9345,7389,274
_00015_20180315130104,48,24315,24320,99.82350285268645,43,0.17649714731354924,24272,99.82315443142093,43,0.17684556857906641,25365,5,25370,9437,0,9437,1968,43,1925,67556,6,67562,29718,95.66701004378059,0,0.0,4348,0,43,24272,0,48,43,24320,SPIKE,No,11709,12654,48.06058367196158,51.939416328038426,9437,7363,216
_00170_20180315130147,47,23769,23778,99.84044339939537,38,0.15955660060463553,23731,99.84012789768185,38,0.15987210231814547,25111,8,25119,8978,0,8978,1936,40,1896,65465,8,65473,29639,95.41269636878702,0,0.0,4520,0,38,23731,0,47,38,23778,NORMAL,No,0,0,0.0,0.0,8978,0,0
_00169_20180315130147,47,23952,23959,99.83332638859953,40,0.166673611400475,23912,99.83299933199733,40,0.16700066800267202,25258,11,25269,9245,0,9245,1940,39,1901,66190,11,66201,29635,95.39981972701518,0,0.0,4366,0,40,23912,0,47,40,23959,NORMAL,No,11436,12563,47.65198549939581,52.34801450060419,9245,6222,16
_00089_20180315130124,48,24244,24249,99.82298699160216,43,0.17701300839782644,24201,99.82263652862564,43,0.17736347137436065,25458,7,25465,9383,0,9383,1973,41,1932,67274,7,67281,29715,95.65735256245172,0,0.0,4250,0,43,24201,0,48,43,24249,SPIKE,No,12061,12231,49.65009056479499,50.34990943520501,9383,7148,217
_00035_20180315130109,48,24027,24037,99.84215991692628,38,0.15784008307372793,23989,99.84184459150123,38,0.15815540849877222,25198,4,25202,9131,0,9131,1890,44,1846,66458,4,66462,29686,95.56399690960598,0,0.0,4484,0,38,23989,0,48,38,24037,SPIKE,No,0,0,0.0,0.0,9131,0,0
_00006_20180315130101,47,23981,23993,99.8543366072915,35,0.14566339270850676,23946,99.85405112380634,35,0.14594887619365332,25280,4,25284,9154,0,9154,1957,43,1914,66316,4,66320,29652,95.45454545454545,0,0.0,4368,0,35,23946,0,47,35,23993,NORMAL,No,11354,12674,47.253204594639584,52.746795405360416,9154,6639,77
_00102_20180315130128,47,23839,23840,99.80741857154818,46,0.19258142845181278,23793,99.80703888585931,46,0.1929611141406938,25153,2,25155,9102,0,9102,1896,45,1851,65762,2,65764,29596,95.2742724697399,0,0.0,4441,0,46,23793,0,47,46,23840,NORMAL,No,0,0,0.0,0.0,9102,0,0
_00053_20180315130114,48,24129,24145,99.86764280100923,32,0.13235719899077636,24097,99.86737950184425,32,0.1326204981557462,25444,10,25454,9407,0,9407,1955,38,1917,66893,10,66903,29677,95.53502446561937,0,0.0,4223,0,32,24097,0,48,32,24145,SPIKE,No,10960,13217,45.3323406543409,54.66765934565909,9407,7215,178
