Capacity of Flows : ,23988
Size of IBLT : ,31064
Number of BF Hash Functions : ,7,Size of BF : ,229929
Epoch name,noOfMalFlows,totalBenignFlows,all_decodable_count,all_decodable_percent,all_undecodable_count,all_undecodable_percent,benign_decodable_count,benign_decodable_percent,benign_undecodable_count,benign_undecodable_percent,purecell_ben_collision,purecell_mal_collision,purecell_all_collision,completely_colliding_flows,completely_colliding_mal_flows,completely_colliding_ben_flows,non_colliding_flows,non_colliding_mal_flows,non_colliding_ben_flows,collisions_by_benignflows,collisions_by_maliciousflows,collisions_by_allflows,cells_occupied_epochend,cells_occupied_epochend_percent,cells_occupied_decodeend,cells_occupied_decodeend_percent,purecell_count_before_decode,purecell_count_after_decode,no_of_benign_flows_classified_as_old,no_of_benign_flows_classified_as_new,no_of_malicious_flows_classified_as_old,no_of_malicious_flows_classified_as_new,total_flows_classified_as_old,total_flows_classified_as_new,catergory_of_flows,Pollution ?,pre_mit_decodable,pre_mit_undecodable,pre_mit_decodable_percent,pre_mit_undecodable_percent,NumberofSampledFlows,Sampled Flows after nonMitigated SD,Flows used for mitigation
_00179_20180315130150,941,23542,24451,99.86929706326839,32,0.13070293673160968,23510,99.8640727210942,32,0.1359272789057854,24419,1056,25475,9520,61,9459,1935,199,1736,66497,1546,68043,29761,95.8054339428277,0,0.0,4286,0,32,23510,0,941,32,24451,NORMAL,No,11658,12825,47.616713638034554,52.38328636196544,9520,7635,324
_00003_20180315130100,954,23858,24767,99.81863614380138,45,0.1813638561986136,23813,99.81138402213094,45,0.1886159778690586,24659,1050,25709,9786,62,9724,1938,209,1729,67654,1569,69223,29845,96.07584342003605,0,0.0,4136,0,45,23813,0,954,45,24767,NORMAL,No,12225,12587,49.270514267290025,50.729485732709975,9786,8072,556
_00036_20180315130110,954,23864,24769,99.80256265613667,49,0.197437343863325,23815,99.79466979550787,49,0.20533020449212203,24720,1043,25763,9766,52,9714,1937,213,1724,67750,1531,69281,29795,95.91488539788823,0,0.0,4032,0,49,23815,0,954,49,24769,NORMAL,No,11914,12904,48.0054798936256,51.99452010637441,9766,8017,571
_00158_20180315130144,947,23698,24601,99.8214648001623,44,0.17853519983769525,23654,99.81433032323402,44,0.1856696767659718,24524,1066,25590,9685,71,9614,1925,184,1741,67082,1598,68680,29724,95.68632500643832,0,0.0,4134,0,44,23654,0,947,44,24601,NORMAL,No,12292,12353,49.876242645567054,50.12375735443295,9685,7968,477
_00109_20180315130130,953,23841,24745,99.80237154150198,49,0.1976284584980237,23792,99.79447170840149,49,0.20552829159850677,24570,1073,25643,9834,79,9755,1948,201,1747,67558,1614,69172,29808,95.95673448364667,0,0.0,4165,0,49,23792,0,953,49,24745,NORMAL,No,12253,12541,49.41921432604662,50.58078567395338,9834,8089,592
_00164_20180315130145,958,23953,24872,99.84344265585484,39,0.15655734414515676,23914,99.83718114641172,39,0.16281885358827705,24573,1077,25650,9997,64,9933,1973,200,1773,68146,1569,69715,29773,95.8440638681432,0,0.0,4123,0,39,23914,0,958,39,24872,NORMAL,No,12219,12692,49.05062020794026,50.94937979205974,9997,8520,717
_00145_20180315130140,950,23753,24652,99.79354734242804,51,0.2064526575719548,23702,99.78529027912263,51,0.21470972087736287,24566,1057,25623,9707,67,9640,1961,215,1746,67229,1551,68780,29828,96.0211176925058,0,0.0,4205,0,51,23702,0,950,51,24652,NORMAL,No,11919,12784,48.24920050196332,51.75079949803667,9707,7927,393
_00197_20180315130155,946,23665,24558,99.78464914062818,53,0.2153508593718256,23612,99.77604056623706,53,0.22395943376294106,24510,1046,25556,9648,64,9584,1927,212,1715,66974,1530,68504,29728,95.69920164821013,0,0.0,4172,0,53,23612,0,946,53,24558,NORMAL,No,11997,12614,48.746495469505504,51.253504530494496,9648,7820,459
_00168_20180315130147,968,24219,25142,99.82133640370033,45,0.1786635962996784,24174,99.81419546636938,45,0.18580453363062058,24820,1104,25924,10139,80,10059,1913,191,1722,69005,1675,70680,29888,96.21426731908318,0,0.0,3964,0,45,24174,0,968,45,25142,SPIKE,No,11260,13927,44.70560209631953,55.29439790368047,10139,8799,940
_00015_20180315130104,972,24315,25233,99.78645153636255,54,0.21354846363744215,24261,99.77791486736582,54,0.22208513263417642,24722,1127,25849,10241,77,10164,1967,202,1765,69398,1655,71053,29879,96.18529487509657,0,0.0,4030,0,54,24261,0,972,54,25233,SPIKE,No,11982,13305,47.38403132044133,52.61596867955867,10241,8929,1029
_00170_20180315130147,950,23769,24675,99.8219992718152,44,0.17800072818479712,23725,99.81488493415793,44,0.1851150658420632,24482,1103,25585,9703,71,9632,1927,180,1747,67229,1671,68900,29800,95.93098120010302,0,0.0,4215,0,44,23725,0,950,44,24675,NORMAL,No,12048,12671,48.73983575387354,51.26016424612646,9703,8041,564
_00169_20180315130147,958,23952,24865,99.81934965877157,45,0.1806503412284223,23907,99.81212424849699,45,0.187875751503006,24731,1048,25779,10028,78,9950,1950,208,1742,68086,1592,69678,29782,95.8730363121298,0,0.0,4003,0,45,23907,0,958,45,24865,NORMAL,No,12330,12580,49.49819349658772,50.50180650341228,10028,8472,707
_00089_20180315130124,969,24244,25157,99.77789235711737,56,0.2221076428826399,24188,99.76901501402409,56,0.23098498597591155,24765,1149,25914,10173,78,10095,1953,174,1779,69013,1752,70765,29863,96.13378830800927,0,0.0,3949,0,56,24188,0,969,56,25157,SPIKE,No,12244,12969,48.562249633125774,51.43775036687423,10173,8745,957
_00035_20180315130109,961,24027,24940,99.80790779574195,48,0.19209220425804385,23979,99.80022474715945,48,0.1997752528405544,24673,1076,25749,9926,74,9852,1868,199,1669,68315,1617,69932,29828,96.0211176925058,0,0.0,4079,0,48,23979,0,961,48,24940,SPIKE,No,12613,12375,50.47622858972307,49.523771410276936,9926,8411,708
_00006_20180315130101,959,23981,24898,99.83159582999198,42,0.16840417000801924,23939,99.82486134856762,42,0.17513865143238397,24687,1103,25790,9951,75,9876,1966,184,1782,68112,1680,69792,29800,95.93098120010302,0,0.0,4010,0,42,23939,0,959,42,24898,NORMAL,No,11418,13522,45.78187650360866,54.218123496391335,9951,8555,782
_00102_20180315130128,953,23839,24733,99.7620200064537,59,0.23797999354630528,23780,99.75250639708041,59,0.24749360291958555,24541,1116,25657,9840,55,9785,1907,188,1719,67592,1585,69177,29755,95.78611898016997,0,0.0,4098,0,59,23780,0,953,59,24733,NORMAL,No,12735,12057,51.367376573088094,48.632623426911906,9840,8230,558
_00053_20180315130114,965,24129,25049,99.82067426476449,45,0.17932573523551446,24084,99.81350242446848,45,0.18649757553151808,24822,1102,25924,10184,81,10103,1967,201,1766,68705,1671,70376,29820,95.99536440896215,0,0.0,3896,0,45,24084,0,965,45,25049,SPIKE,No,11993,13101,47.79230094843389,52.20769905156612,10184,8717,876
_00195_20180315130154,966,24158,25072,99.79302658812291,52,0.20697341187708965,24106,99.78475039324447,52,0.21524960675552612,24766,1093,25859,10103,68,10035,1953,194,1759,68834,1644,70478,29810,95.96317280453258,0,0.0,3951,0,52,24106,0,966,52,25072,SPIKE,No,12700,12424,50.54927559305843,49.45072440694157,10103,8706,868
_00094_20180315130126,963,24090,25012,99.83634694447771,41,0.16365305552229273,24049,99.82980489829805,41,0.170195101701951,24823,1081,25904,10035,63,9972,1909,194,1715,68596,1615,70211,29837,96.0500901364924,0,0.0,3933,0,41,24049,0,963,41,25012,SPIKE,No,12620,12433,50.37320879734962,49.62679120265038,10035,8589,828
_00111_20180315130131,956,23913,24826,99.82709397241545,43,0.172906027584543,23870,99.82018149123908,43,0.17981850876092503,24698,1064,25762,9906,58,9848,1929,207,1722,67960,1572,69532,29772,95.84084470770023,0,0.0,4010,0,43,23870,0,956,43,24826,NORMAL,No,12043,12826,48.42575093489887,51.57424906510113,9906,8370,753
_00148_20180315130141,951,23794,24694,99.79389775712265,51,0.20610224287734893,23743,99.7856602504833,51,0.21433974951668489,24592,1085,25677,9721,75,9646,1963,210,1753,67422,1582,69004,29772,95.84084470770023,0,0.0,4095,0,51,23743,0,951,51,24694,NORMAL,No,11191,13554,45.225298040008084,54.77470195999192,9721,8029,482
_00070_20180315130119,947,23683,24584,99.8132358911896,46,0.18676410881039385,23637,99.8057678503568,46,0.19423214964320398,24615,1063,25678,9753,65,9688,1939,210,1729,67057,1538,68595,29741,95.74105073396858,0,0.0,4063,0,46,23637,0,947,46,24584,NORMAL,No,11453,13177,46.5002030044661,53.4997969955339,9753,7973,516
_00163_20180315130145,943,23578,24484,99.84910892704212,37,0.15089107295787285,23541,99.84307405208244,37,0.15692594791755027,24443,1090,25533,9545,73,9472,1917,174,1743,66526,1649,68175,29761,95.8054339428277,0,0.0,4228,0,37,23541,0,943,37,24484,NORMAL,No,12136,12385,49.49227193018229,50.5077280698177,9545,7578,326
_00210_20180315130158,954,23865,24761,99.76630807042991,58,0.23369192957008741,23807,99.75696626859417,58,0.2430337314058244,24734,1089,25823,9805,69,9736,1944,212,1732,67652,1569,69221,29823,96.005021890291,0,0.0,4000,0,58,23807,0,954,58,24761,NORMAL,No,11793,13026,47.51601595551795,52.48398404448204,9805,8283,677
_00121_20180315130133,966,24174,25087,99.78918058870326,53,0.21081941129673826,24121,99.78075618433027,53,0.2192438156697278,24819,1035,25854,10017,78,9939,1919,205,1714,68877,1616,70493,29855,96.10803502446562,0,0.0,4001,0,53,24121,0,966,53,25087,SPIKE,No,12429,12711,49.43914081145584,50.56085918854415,10017,8595,838
_00182_20180315130150,957,23934,24842,99.80314169780242,49,0.19685830219758146,23885,99.79527032673184,49,0.2047296732681541,24644,1086,25730,9857,79,9778,1913,178,1735,67964,1629,69593,29775,95.8505021890291,0,0.0,4045,0,49,23885,0,957,49,24842,NORMAL,No,11983,12908,48.14189867823712,51.85810132176288,9857,8305,670
_00090_20180315130125,938,23473,24366,99.81565687599853,45,0.18434312400147473,23428,99.80829037617688,45,0.19170962382311593,24380,1098,25478,9480,64,9416,1959,185,1774,66043,1627,67670,29794,95.91166623744527,0,0.0,4316,0,45,23428,0,938,45,24366,NORMAL,No,11487,12924,47.056654786776456,52.943345213223544,9480,7468,287
_00051_20180315130114,955,23879,24786,99.80671659821213,48,0.19328340178787146,23831,99.79898655722602,48,0.2010134427739855,24619,1124,25743,9801,88,9713,1877,167,1710,67622,1718,69340,29804,95.94385784187483,0,0.0,4061,0,48,23831,0,955,48,24786,NORMAL,No,12068,12766,48.594668599500686,51.40533140049931,9801,8198,603
_00143_20180315130140,950,23760,24669,99.83407527316875,41,0.1659247268312424,23719,99.82744107744108,41,0.17255892255892255,24656,1022,25678,9794,64,9730,1976,226,1750,67377,1530,68907,29769,95.83118722637136,0,0.0,4091,0,41,23719,0,950,41,24669,NORMAL,No,12204,12506,49.388911371914205,50.611088628085795,9794,8190,588
_00207_20180315130157,961,24048,24964,99.8200647766804,45,0.17993522331960493,24003,99.812874251497,45,0.18712574850299402,24742,1086,25828,10006,70,9936,1929,190,1739,68407,1597,70004,29852,96.09837754313675,0,0.0,4024,0,45,24003,0,961,45,24964,SPIKE,No,12748,12261,50.97364948618497,49.026350513815025,10006,8453,651
_00010_20180315130102,973,24337,25266,99.82615566969577,44,0.17384433030422758,24293,99.81920532522497,44,0.18079467477503391,24873,1131,26004,10297,89,10208,1936,155,1781,69430,1791,71221,29843,96.06940509915015,0,0.0,3839,0,44,24293,0,973,44,25266,SPIKE,No,12788,12522,50.525483998419595,49.474516001580405,10297,8951,990
_00113_20180315130131,967,24197,25119,99.8211731044349,45,0.17882689556509299,24152,99.81402653221474,45,0.18597346778526264,24753,1099,25852,10140,69,10071,1899,197,1702,69030,1621,70651,29825,96.01146021117692,0,0.0,3973,0,45,24152,0,967,45,25119,SPIKE,No,12386,12778,49.22110952153871,50.77889047846129,10140,8813,921
_00206_20180315130157,952,23810,24695,99.72942411759955,67,0.27057588240045227,23743,99.71860562788744,67,0.28139437211255774,24592,1085,25677,9774,78,9696,1955,172,1783,67349,1670,69019,29761,95.8054339428277,0,0.0,4084,0,67,23743,0,952,67,24695,NORMAL,No,11908,12854,48.089815039172926,51.910184960827074,9774,8155,589
_00103_20180315130128,955,23891,24800,99.81485953473396,46,0.1851404652660388,23845,99.80745887572726,46,0.1925411242727387,24588,1086,25674,9850,70,9780,1914,176,1738,67722,1678,69400,29800,95.93098120010302,0,0.0,4126,0,46,23845,0,955,46,24800,NORMAL,No,12162,12684,48.949529099251386,51.050470900748614,9850,8211,628
_00058_20180315130116,962,24053,24962,99.78812712372577,53,0.21187287627423548,24000,99.77965326570491,53,0.22034673429509832,24756,1074,25830,10027,58,9969,1947,187,1760,68442,1619,70061,29787,95.88913211434458,0,0.0,3957,0,53,24000,0,962,53,24962,SPIKE,No,11973,13042,47.86328203078153,52.13671796921847,10027,8506,781
_00079_20180315130122,958,23961,24878,99.83546691279747,41,0.16453308720253623,23920,99.82888861065898,41,0.17111138934101247,24704,1105,25809,9910,65,9845,1947,196,1751,68083,1613,69696,29816,95.98248776719032,0,0.0,4007,0,41,23920,0,958,41,24878,NORMAL,No,11379,13540,45.663951201894136,54.336048798105864,9910,8292,641
_00194_20180315130154,953,23830,24742,99.83456401565589,41,0.16543598434410686,23789,99.82794796475032,41,0.1720520352496853,24573,1085,25658,9836,73,9763,1921,183,1738,67522,1644,69166,29802,95.93741952098893,0,0.0,4144,0,41,23789,0,953,41,24742,NORMAL,No,11927,12856,48.12573134810152,51.87426865189848,9836,8161,594
_00101_20180315130128,935,23395,24286,99.81915330867243,44,0.18084669132757913,23351,99.81192562513358,44,0.18807437486642445,24427,1019,25446,9361,82,9279,1884,202,1682,65868,1545,67413,29731,95.70885912953901,0,0.0,4285,0,44,23351,0,935,44,24286,NORMAL,No,12334,11996,50.69461570078093,49.30538429921907,9361,7400,250
_00018_20180315130105,967,24192,25095,99.7456178703446,64,0.2543821296553917,24128,99.73544973544973,64,0.26455026455026454,24717,1098,25815,10082,75,10007,1911,182,1729,68837,1701,70538,29842,96.06618593870718,0,0.0,4027,0,64,24128,0,967,64,25095,SPIKE,No,12712,12447,50.52665050280217,49.47334949719782,10082,8684,841
_00037_20180315130110,969,24247,25173,99.8294733502538,43,0.1705266497461929,24204,99.82265847321318,43,0.17734152678681897,24782,1079,25861,10167,74,10093,1957,202,1755,69197,1663,70860,29832,96.03399433427762,0,0.0,3971,0,43,24204,0,969,43,25173,SPIKE,No,12256,12960,48.60406091370558,51.39593908629442,10167,8844,1029
_00086_20180315130124,947,23694,24591,99.79708615721763,50,0.20291384278235464,23644,99.78897611209588,50,0.21102388790411075,24637,1051,25688,9623,66,9557,1936,219,1717,67066,1525,68591,29773,95.8440638681432,0,0.0,4085,0,50,23644,0,947,50,24591,NORMAL,No,11884,12757,48.228562152510044,51.771437847489956,9623,7846,476
_00106_20180315130129,947,23690,24593,99.82140682712992,44,0.17859317287007348,23646,99.81426762346982,44,0.18573237653018151,24576,1047,25623,9718,73,9645,1932,201,1731,67048,1560,68608,29764,95.81509142415658,0,0.0,4141,0,44,23646,0,947,44,24593,NORMAL,No,12130,12507,49.23489061168162,50.765109388318386,9718,7961,501
_00171_20180315130147,950,23759,24668,99.8340685580153,41,0.16593144198470194,23718,99.8274338145545,41,0.17256618544551539,24583,1094,25677,9760,72,9688,1934,199,1735,67296,1597,68893,29779,95.86337883080093,0,0.0,4102,0,41,23718,0,950,41,24668,NORMAL,No,11457,13252,46.36772026387146,53.63227973612854,9760,8074,594
_00082_20180315130122,955,23887,24788,99.78262619756863,54,0.21737380243136623,23833,99.77393561351363,54,0.22606438648637334,24640,1058,25698,9791,73,9718,1944,202,1742,67712,1606,69318,29834,96.04043265516353,0,0.0,4136,0,54,23833,0,955,54,24788,NORMAL,No,11239,13603,45.24192899122454,54.75807100877547,9791,8157,578
_00039_20180315130110,950,23764,24676,99.84624099700574,38,0.15375900299425427,23726,99.84009426022556,38,0.15990573977444875,24594,1099,25693,9762,73,9689,1966,189,1777,67269,1626,68895,29809,95.95995364408962,0,0.0,4116,0,38,23726,0,950,38,24676,NORMAL,No,11683,13031,47.272800841628225,52.727199158371775,9762,7986,521
_00107_20180315130129,952,23815,24725,99.83041950983164,42,0.1695804901683692,23773,99.82364056267059,42,0.17635943732941423,24627,1067,25694,9820,69,9751,1935,198,1737,67565,1585,69150,29750,95.77002317795518,0,0.0,4056,0,42,23773,0,952,42,24725,NORMAL,No,12291,12476,49.626519158557755,50.373480841442245,9820,8224,605
_00034_20180315130109,959,23977,24884,99.79146615335259,52,0.2085338466474174,23925,99.7831254952663,52,0.21687450473370312,24585,1071,25656,10014,78,9936,1951,196,1755,68174,1649,69823,29713,95.6509142415658,0,0.0,4057,0,52,23925,0,959,52,24884,NORMAL,No,11684,13252,46.85595123516201,53.14404876483798,10014,8553,736
_00209_20180315130158,934,23357,24248,99.82297970441726,43,0.1770202955827261,23314,99.81590101468511,43,0.1840989853148949,24389,1025,25414,9394,63,9331,1959,188,1771,65706,1533,67239,29753,95.77968065928405,0,0.0,4339,0,43,23314,0,934,43,24248,NORMAL,No,11389,12902,46.88567782306204,53.114322176937954,9394,7133,168
_00074_20180315130120,971,24278,25196,99.79009069666125,53,0.2099093033387461,24225,99.78169536205618,53,0.21830463794381746,24797,1170,25967,10242,101,10141,1965,180,1785,69185,1759,70944,29840,96.05974761782127,0,0.0,3873,0,53,24225,0,971,53,25196,SPIKE,No,11800,13449,46.734524139569885,53.265475860430115,10242,8819,921
_00080_20180315130122,952,23811,24722,99.83443040019384,41,0.16556959980616243,23770,99.8278106757381,41,0.17218932426189576,24670,1114,25784,9857,75,9782,1980,197,1783,67468,1652,69120,29768,95.8279680659284,0,0.0,3984,0,41,23770,0,952,41,24722,NORMAL,No,12198,12565,49.25897508379437,50.74102491620563,9857,8093,542
